Simulation,QBC,WiGS (SAC),EGAL,GSy,WiGS (Static w_x=0.25),GSx,"WiGS (Time-Decay, Linear)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (Time-Decay, Exponential)",WiGS (Static w_x=0.75),"WiGS (MAB-UCB1, c=5.0)",Uncertainty Sampling,EMCM,Passive Learning,iGS,WiGS (Static w_x=0.5)
26,4.598037004470825,4.925237417221069,3.145801544189453,3.1240909099578857,3.157723903656006,3.0687766075134277,3.1580827236175537,3.167104959487915,3.164048671722412,3.1577608585357666,3.1756341457366943,3.165276527404785,3.0993499755859375,3.0296990871429443,2.955714225769043,3.179779291152954,3.160968065261841
27,4.888354301452637,5.3070855140686035,3.161881685256958,3.136704921722412,3.2538836002349854,3.0408804416656494,3.2945070266723633,3.329176187515259,3.303863525390625,3.3459136486053467,3.4777913093566895,3.4079153537750244,3.150367021560669,3.085536479949951,2.9626998901367188,3.154501438140869,3.193277597427368
28,4.5876524448394775,4.806377410888672,3.704360008239746,3.733457565307617,3.762472629547119,3.6058151721954346,3.639519214630127,3.6596968173980713,3.5271449089050293,3.6353600025177,3.7175326347351074,3.1446032524108887,3.6472225189208984,3.582331895828247,3.4624722003936768,3.7468388080596924,3.7764155864715576
29,4.697242498397827,5.090783596038818,3.1746485233306885,3.236659288406372,3.2774205207824707,3.090719699859619,3.1995673179626465,3.212874412536621,3.245417594909668,3.2323217391967773,3.287299633026123,3.260504722595215,3.1674349308013916,3.1063661575317383,3.0540952682495117,3.19820499420166,3.2603094577789307
30,4.591359615325928,5.936152696609497,3.1294803619384766,3.1255853176116943,3.138890027999878,3.0402095317840576,3.1458241939544678,3.1733312606811523,3.166391134262085,3.2169597148895264,3.138561487197876,3.150862693786621,3.0859358310699463,3.0169003009796143,3.0013411045074463,3.1388370990753174,3.1439077854156494
31,4.559656143188477,4.730910301208496,3.1254100799560547,3.115849494934082,3.128742218017578,3.0491058826446533,3.134369134902954,3.139937400817871,3.1317214965820312,3.1253321170806885,3.1273691654205322,3.132479667663574,3.082266330718994,3.0262398719787598,2.9257612228393555,3.1376378536224365,3.1283912658691406
32,4.590885877609253,4.7345335483551025,3.1340136528015137,3.1207919120788574,3.1455533504486084,3.039191722869873,3.141045093536377,3.151730537414551,3.176574230194092,3.1385059356689453,3.136569023132324,3.1560943126678467,3.084540367126465,3.0165066719055176,2.9447097778320312,3.1467416286468506,3.1711618900299072
33,4.60678243637085,4.892628908157349,3.190216541290283,3.1575841903686523,3.1714446544647217,3.0791444778442383,3.1605594158172607,3.168045997619629,3.176307439804077,3.1579325199127197,3.165757417678833,3.1823370456695557,3.1174228191375732,3.054075241088867,2.95587420463562,3.181973457336426,3.1760950088500977
34,4.541446208953857,4.827568292617798,3.109736680984497,3.1060032844543457,3.11442494392395,3.0287437438964844,3.1274940967559814,3.1188127994537354,3.12475323677063,3.129629611968994,3.1237480640411377,3.1220641136169434,3.0748090744018555,2.9870011806488037,2.9300854206085205,3.146592140197754,3.1435656547546387
35,4.587780714035034,8.74402904510498,3.165973424911499,3.137529134750366,3.157198905944824,3.0346829891204834,3.150304079055786,3.1417722702026367,3.1532623767852783,3.1338303089141846,3.1378791332244873,3.142534017562866,3.107368230819702,3.019439697265625,2.9363884925842285,3.2072927951812744,3.1669795513153076
36,4.543402194976807,5.415067911148071,3.126077651977539,3.1078014373779297,3.1180837154388428,3.016524314880371,3.1251108646392822,3.132052183151245,3.1300058364868164,3.125427722930908,3.125509023666382,3.1307742595672607,3.0813891887664795,2.992926597595215,2.95707368850708,3.13321852684021,3.1376543045043945
37,4.945251703262329,5.386823892593384,3.5450081825256348,3.3326821327209473,3.458308458328247,3.2357022762298584,3.4776432514190674,3.45162034034729,3.402132987976074,3.415687322616577,3.4358551502227783,3.402500629425049,3.3118584156036377,3.267266035079956,3.120758533477783,3.475938320159912,3.445974588394165
38,4.555204153060913,4.718910455703735,3.1159582138061523,3.125779867172241,3.130819082260132,3.0540263652801514,3.1277849674224854,3.1371102333068848,3.137120008468628,3.1299402713775635,3.1256067752838135,3.1458725929260254,3.0836997032165527,3.017184257507324,2.9315402507781982,3.1437220573425293,3.132512331008911
39,4.570735692977905,4.998083829879761,3.1260125637054443,3.1145834922790527,3.146637439727783,3.0520777702331543,3.1349592208862305,3.151066303253174,3.1479227542877197,3.1273748874664307,3.163029909133911,3.1476945877075195,3.0889647006988525,3.0124568939208984,2.9402949810028076,3.1594090461730957,3.1548235416412354
40,4.677361249923706,5.027214527130127,3.151736259460449,3.2162535190582275,3.2246179580688477,3.0859415531158447,3.1751575469970703,3.188102960586548,3.226698398590088,3.213365077972412,3.269700050354004,3.244535207748413,3.1483044624328613,3.069105625152588,3.0500006675720215,3.1777186393737793,3.1873018741607666
41,4.593374967575073,4.908463001251221,3.1489880084991455,3.1352968215942383,3.1640851497650146,3.082099437713623,3.151289701461792,3.165989398956299,3.1565186977386475,3.1553292274475098,3.170908212661743,3.1665704250335693,3.1076228618621826,3.02834415435791,2.9635233879089355,3.195004463195801,3.160550117492676
42,4.579296588897705,5.0043158531188965,3.133713960647583,3.1138083934783936,3.145280361175537,3.054908514022827,3.134605646133423,3.151878595352173,3.1451942920684814,3.1358819007873535,3.153862237930298,3.1462771892547607,3.086298942565918,3.016836166381836,2.940208911895752,3.157003879547119,3.14544677734375
43,4.604785919189453,5.367050647735596,3.1448512077331543,3.1682400703430176,3.15323805809021,3.0701072216033936,3.170037031173706,3.179570198059082,3.1776413917541504,3.170745372772217,3.167855978012085,3.1698126792907715,3.1160318851470947,3.031898021697998,2.9625351428985596,3.177532434463501,3.1584296226501465
44,4.562912702560425,4.690575361251831,3.1191179752349854,3.106656551361084,3.1279029846191406,3.0296578407287598,3.1307475566864014,3.1482326984405518,3.1663658618927,3.140697717666626,3.1254379749298096,3.129345417022705,3.072692632675171,2.9918270111083984,2.9342429637908936,3.129326105117798,3.152367353439331
45,4.6306610107421875,4.736238718032837,3.1437435150146484,3.1272823810577393,3.1577718257904053,3.040550708770752,3.1584441661834717,3.161846160888672,3.1788434982299805,3.158015727996826,3.1610660552978516,3.15779972076416,3.1014645099639893,3.0214507579803467,2.9535398483276367,3.1574137210845947,3.1794674396514893
46,4.8848419189453125,5.442216634750366,3.339273452758789,3.4006803035736084,3.3791449069976807,3.2660751342773438,3.38896107673645,3.4077274799346924,3.456449031829834,3.394706964492798,3.399807929992676,3.4307191371917725,3.3635101318359375,3.3148536682128906,3.207658052444458,3.3993844985961914,3.506798505783081
47,4.702524662017822,5.090317726135254,3.179515838623047,3.2435495853424072,3.2410054206848145,3.094439744949341,3.2036805152893066,3.215714931488037,3.2590620517730713,3.2375717163085938,3.285745143890381,3.2793657779693604,3.1684465408325195,3.087614059448242,3.05657958984375,3.207887887954712,3.2257301807403564
48,4.713810205459595,5.139428615570068,3.167193651199341,3.2367238998413086,3.230149984359741,3.098149538040161,3.188873529434204,3.2107996940612793,3.241847038269043,3.230165719985962,3.269831418991089,3.263683319091797,3.168290615081787,3.090705394744873,3.063096523284912,3.2027812004089355,3.21368408203125
49,4.738330125808716,5.186160564422607,3.2015955448150635,3.2769429683685303,3.3065361976623535,3.1321871280670166,3.2216944694519043,3.2504165172576904,3.290142059326172,3.2546863555908203,3.2907657623291016,3.2922091484069824,3.2057507038116455,3.149909496307373,3.1096534729003906,3.2402868270874023,3.296121120452881
50,4.544940233230591,5.246848106384277,3.111008405685425,3.1421728134155273,3.1193883419036865,3.0304765701293945,3.1257307529449463,3.1438045501708984,3.131380558013916,3.127744197845459,3.123485803604126,3.1289331912994385,3.0727500915527344,2.9913270473480225,2.9078001976013184,3.1187615394592285,3.1263108253479004
51,4.5542051792144775,4.8245604038238525,3.710780143737793,3.7140793800354004,3.7500314712524414,3.5994668006896973,3.6264960765838623,3.6353180408477783,3.5607712268829346,3.6094911098480225,3.699404716491699,3.1406567096710205,3.634664297103882,3.5724055767059326,3.466742515563965,3.733903169631958,3.764802932739258
52,4.537715435028076,9.28186821937561,3.1117589473724365,3.108924150466919,3.1205339431762695,3.010521650314331,3.142827033996582,3.1295554637908936,3.127894163131714,3.1256210803985596,3.1324355602264404,3.123889684677124,3.068315267562866,2.992558479309082,3.0824055671691895,3.128549098968506,3.137021541595459
53,4.589313745498657,8.625182628631592,3.1610074043273926,3.1362931728363037,3.1731808185577393,3.042006254196167,3.167736530303955,3.164154529571533,3.1595869064331055,3.154083251953125,3.171785593032837,3.157457113265991,3.107506036758423,3.0268373489379883,2.9496233463287354,3.1609911918640137,3.18920636177063
54,4.610448122024536,4.975704908370972,3.137861490249634,3.1117353439331055,3.153756856918335,3.0462865829467773,3.148982524871826,3.1593828201293945,3.143979072570801,3.1443119049072266,3.1688385009765625,3.1424717903137207,3.072484254837036,3.006697416305542,2.935288190841675,3.162619113922119,3.1550731658935547
55,4.583115816116333,5.307767868041992,3.135460615158081,3.12416672706604,3.2226901054382324,3.037182331085205,3.1732516288757324,3.1626038551330566,3.1656079292297363,3.1476497650146484,3.1514203548431396,3.1522576808929443,3.1005842685699463,3.016913652420044,2.955418825149536,3.156304359436035,3.168849468231201
56,4.670475482940674,4.861034870147705,3.1772232055664062,3.168309450149536,3.194222927093506,3.1067938804626465,3.252941131591797,3.223675012588501,3.210343599319458,3.2263143062591553,3.198185443878174,3.228631019592285,3.1431360244750977,3.0729408264160156,3.0014443397521973,3.195557117462158,3.1957175731658936
57,4.565226316452026,8.042246103286743,3.109353542327881,3.1189308166503906,3.134507894515991,3.02506947517395,3.1371052265167236,3.1292238235473633,3.1293845176696777,3.1295382976531982,3.136214256286621,3.123030424118042,3.072970390319824,2.9974844455718994,2.9438652992248535,3.1309828758239746,3.1282994747161865
58,4.595874071121216,4.8020219802856445,3.7256956100463867,3.7450129985809326,3.788585901260376,3.614828586578369,3.648609161376953,3.6716363430023193,3.51493501663208,3.6571619510650635,3.728780508041382,3.165316581726074,3.6470541954040527,3.602958917617798,3.4620935916900635,3.7577297687530518,3.7998859882354736
59,4.587102174758911,4.912964105606079,3.1803112030029297,3.1305530071258545,3.173464775085449,3.045823574066162,3.154240131378174,3.1603240966796875,3.1629385948181152,3.152387857437134,3.155984401702881,3.1665170192718506,3.088787078857422,3.0486323833465576,2.953951120376587,3.1625070571899414,3.175023317337036
60,4.704703330993652,5.0773773193359375,3.1698875427246094,3.2478182315826416,3.235231876373291,3.102182149887085,3.194159746170044,3.21234130859375,3.245791435241699,3.231346845626831,3.284536838531494,3.265540599822998,3.1739799976348877,3.092179775238037,3.068798780441284,3.2020957469940186,3.22822904586792
61,4.672060012817383,5.089354515075684,3.1545562744140625,3.2161290645599365,3.2233777046203613,3.0852572917938232,3.1763317584991455,3.1924822330474854,3.2352983951568604,3.2101969718933105,3.273094654083252,3.2487430572509766,3.1547458171844482,3.070625066757202,3.0543406009674072,3.1821775436401367,3.1985158920288086
62,5.501108169555664,5.748684883117676,3.5842998027801514,3.5717928409576416,3.54339861869812,3.463890314102173,3.7497148513793945,3.7350590229034424,3.7228827476501465,3.7654757499694824,3.7030534744262695,3.719226598739624,3.5385899543762207,3.4312000274658203,3.351895570755005,3.563356637954712,3.6991751194000244
63,4.581987619400024,4.8908164501190186,3.1721510887145996,3.1183712482452393,3.1664583683013916,3.031398057937622,3.144874095916748,3.148838520050049,3.1492550373077393,3.1449286937713623,3.1513671875,3.15265154838562,3.0882155895233154,3.0422775745391846,2.9407265186309814,3.150352954864502,3.164836883544922
64,5.497986793518066,5.740598440170288,3.585751533508301,3.5842654705047607,3.5519509315490723,3.463852882385254,3.7422420978546143,3.726973533630371,3.724836826324463,3.761890172958374,3.702901601791382,3.7259600162506104,3.5507442951202393,3.4464452266693115,3.351868152618408,3.5675947666168213,3.7046642303466797
65,4.664575099945068,4.833257675170898,3.1624755859375,3.1529829502105713,3.1803600788116455,3.065596342086792,3.1763358116149902,3.1890034675598145,3.188671350479126,3.1805760860443115,3.1928446292877197,3.1984057426452637,3.12216854095459,3.0404350757598877,2.9854037761688232,3.1818177700042725,3.182527780532837
66,4.529029369354248,5.023370742797852,3.099194049835205,3.091634750366211,3.097916841506958,3.0165045261383057,3.116746664047241,3.119579553604126,3.109652042388916,3.117952823638916,3.1048879623413086,3.106196165084839,3.049179792404175,2.9748916625976562,2.9157614707946777,3.1337404251098633,3.1275899410247803
67,4.637498617172241,5.5068747997283936,3.213526725769043,3.1858162879943848,3.2299702167510986,3.099419116973877,3.2141358852386475,3.1960625648498535,3.1923370361328125,3.1911673545837402,3.2014498710632324,3.190861225128174,3.1713404655456543,3.0970773696899414,2.995805025100708,3.2217659950256348,3.236942768096924
68,4.618152856826782,5.4340527057647705,3.1289682388305664,3.1299002170562744,3.1379101276397705,3.041083812713623,3.153792381286621,3.1493847370147705,3.176953077316284,3.1359381675720215,3.1570663452148438,3.1805777549743652,3.085700035095215,3.011277437210083,2.9614193439483643,3.1780972480773926,3.151273012161255
69,4.557939767837524,5.329548120498657,3.11095929145813,3.087106704711914,3.1047239303588867,3.0374975204467773,3.122102737426758,3.1155283451080322,3.118608236312866,3.1123063564300537,3.1315996646881104,3.117595911026001,3.0581023693084717,2.9776484966278076,2.916060447692871,3.139896869659424,3.1096737384796143
70,4.600830554962158,5.12256932258606,3.1389000415802,3.133831024169922,3.2725090980529785,3.040116310119629,3.1821954250335693,3.1754679679870605,3.15853214263916,3.147162437438965,3.1792893409729004,3.165947198867798,3.0969839096069336,3.023120880126953,3.020871162414551,3.159095048904419,3.2434213161468506
71,4.593896150588989,5.494472503662109,3.116945505142212,3.1194121837615967,3.1392874717712402,3.03045916557312,3.132556438446045,3.143831491470337,3.1388766765594482,3.1347672939300537,3.131816864013672,3.135453224182129,3.0901219844818115,3.0064446926116943,2.920003652572632,3.1493446826934814,3.1330904960632324
72,4.911241054534912,5.440068483352661,3.3662188053131104,3.417998790740967,3.3948097229003906,3.286027669906616,3.416642665863037,3.423360586166382,3.461005210876465,3.4004766941070557,3.4011688232421875,3.449794054031372,3.3837361335754395,3.337137222290039,3.2358222007751465,3.404773473739624,3.5303030014038086
73,4.610596418380737,4.891470193862915,3.1885998249053955,3.1504392623901367,3.1804471015930176,3.058377981185913,3.1538329124450684,3.161755323410034,3.1662707328796387,3.1567656993865967,3.1572887897491455,3.167267084121704,3.104898452758789,3.056941270828247,2.963540554046631,3.1783642768859863,3.18023943901062
74,4.569143533706665,4.666005373001099,3.116283416748047,3.1639459133148193,3.1217188835144043,3.018580675125122,3.1164534091949463,3.135986089706421,3.1316750049591064,3.122673273086548,3.1233763694763184,3.1395976543426514,3.0719974040985107,2.9950778484344482,2.959113597869873,3.148777961730957,3.1289563179016113
75,4.583623886108398,4.807860612869263,3.1302294731140137,3.129591464996338,3.1517436504364014,3.039156436920166,3.1401445865631104,3.1394853591918945,3.145927667617798,3.144103527069092,3.163234233856201,3.1513149738311768,3.0942649841308594,3.0075466632843018,2.9508492946624756,3.154602289199829,3.155768871307373
76,4.586695194244385,5.442826271057129,3.157536745071411,3.1408894062042236,3.1727559566497803,3.051208972930908,3.1880640983581543,3.1712968349456787,3.1697378158569336,3.1621737480163574,3.188657283782959,3.1709938049316406,3.109137535095215,3.0524985790252686,3.0480570793151855,3.169255018234253,3.1759305000305176
77,4.873003005981445,5.346588850021362,3.49098801612854,3.2885758876800537,3.404944896697998,3.1719841957092285,3.4382519721984863,3.41389799118042,3.3884403705596924,3.3579583168029785,3.3855020999908447,3.331101655960083,3.257864236831665,3.2315309047698975,3.060687303543091,3.4246973991394043,3.406078577041626
78,9.86980676651001,11.009679079055786,6.907938003540039,6.828931570053101,6.921312570571899,6.691911935806274,6.953967332839966,7.041181802749634,6.90505051612854,6.866095542907715,6.949018955230713,6.9692442417144775,6.765220403671265,6.629570722579956,6.50143837928772,6.993990182876587,6.904919862747192
79,4.875797510147095,5.445829629898071,3.320002317428589,3.3670859336853027,3.3697621822357178,3.24981689453125,3.3730459213256836,3.389261245727539,3.4290308952331543,3.3822224140167236,3.3837969303131104,3.411484479904175,3.332214117050171,3.313323974609375,3.2081406116485596,3.3689591884613037,3.4921247959136963
80,4.9121458530426025,5.367356538772583,3.531707525253296,3.3293404579162598,3.4534919261932373,3.224195718765259,3.467556953430176,3.4438974857330322,3.4087252616882324,3.405355453491211,3.42374324798584,3.3934175968170166,3.3074233531951904,3.266469955444336,3.1035492420196533,3.469142436981201,3.43473744392395
81,4.628544569015503,4.963569402694702,3.1782312393188477,3.156033515930176,3.180727958679199,3.074920892715454,3.18115234375,3.148439645767212,3.1463136672973633,3.141814947128296,3.1830527782440186,3.1581406593322754,3.1305794715881348,3.046329975128174,2.9717280864715576,3.1775412559509277,3.1810600757598877
82,4.666470050811768,5.096036672592163,3.1526901721954346,3.21761155128479,3.2195072174072266,3.0781121253967285,3.1784706115722656,3.195159912109375,3.230778455734253,3.210803985595703,3.2638354301452637,3.24310040473938,3.1468653678894043,3.0614206790924072,3.032090187072754,3.1771981716156006,3.183988094329834
83,4.864460229873657,5.39884352684021,3.5026941299438477,3.294612169265747,3.4042510986328125,3.1806259155273438,3.440361499786377,3.4087789058685303,3.3753409385681152,3.394382953643799,3.411029100418091,3.343083620071411,3.299102544784546,3.2180233001708984,3.0810868740081787,3.446709394454956,3.417147397994995
84,4.59901237487793,4.913033723831177,3.1464672088623047,3.1364519596099854,3.1628546714782715,3.067723035812378,3.1561174392700195,3.164077043533325,3.1639487743377686,3.156027317047119,3.16774320602417,3.163909673690796,3.0972821712493896,3.032993793487549,2.963285446166992,3.1841676235198975,3.159078598022461
85,4.6152544021606445,4.852573394775391,3.1599032878875732,3.1330604553222656,3.169379234313965,3.0842409133911133,3.211980104446411,3.1999990940093994,3.1750688552856445,3.202436923980713,3.172356367111206,3.1936535835266113,3.1170430183410645,3.058206081390381,2.9673662185668945,3.167785406112671,3.170750379562378
86,4.661958932876587,4.767845630645752,3.1782824993133545,3.1710736751556396,3.186767816543579,3.1043457984924316,3.1787617206573486,3.1857354640960693,3.182687282562256,3.183688163757324,3.1793267726898193,3.201756715774536,3.1508517265319824,3.076524019241333,2.9778482913970947,3.205453872680664,3.17710018157959
87,4.533956050872803,4.852594614028931,3.115610361099243,3.0997023582458496,3.1220204830169678,3.02366042137146,3.1210777759552,3.126965045928955,3.1238722801208496,3.1207079887390137,3.11429500579834,3.121206283569336,3.0707833766937256,2.9878790378570557,2.931607723236084,3.141038179397583,3.138826847076416
88,4.576439380645752,4.876450777053833,3.723996162414551,3.72041654586792,3.7736220359802246,3.6006739139556885,3.6313910484313965,3.6332662105560303,3.532560110092163,3.618741512298584,3.718059539794922,3.132713556289673,3.6448700428009033,3.592944383621216,3.4532902240753174,3.7507553100585938,3.781620740890503
89,4.558133840560913,4.943218469619751,3.1263434886932373,3.1191494464874268,3.148296356201172,3.0642194747924805,3.1365652084350586,3.157421827316284,3.152114152908325,3.144186019897461,3.15323543548584,3.154256820678711,3.0914058685302734,3.011680841445923,2.9404349327087402,3.176603317260742,3.146362066268921
90,4.618653059005737,4.705507278442383,3.1974358558654785,3.168807029724121,3.2168169021606445,3.0919346809387207,3.19022798538208,3.16825270652771,3.172456741333008,3.157383441925049,3.199665069580078,3.183227300643921,3.1587159633636475,3.0485012531280518,2.9958038330078125,3.199178457260132,3.198909282684326
91,4.598794221878052,4.825334072113037,3.720654010772705,3.7318663597106934,3.7807013988494873,3.611088514328003,3.6501262187957764,3.65724778175354,3.5283617973327637,3.6393251419067383,3.7320666313171387,3.1666738986968994,3.644361734390259,3.6023881435394287,3.467900276184082,3.742337942123413,3.7926557064056396
