Simulation,QBC,WiGS (SAC),EGAL,GSy,WiGS (Static w_x=0.25),GSx,"WiGS (Time-Decay, Linear)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (Time-Decay, Exponential)",WiGS (Static w_x=0.75),"WiGS (MAB-UCB1, c=5.0)",Uncertainty Sampling,EMCM,Passive Learning,iGS,WiGS (Static w_x=0.5)
19,9.842321157455444,10.040486097335815,7.010794401168823,6.5180418491363525,7.027648448944092,6.647831201553345,7.024842262268066,7.055431127548218,7.041650056838989,7.0811607837677,7.033639430999756,7.043450355529785,6.564414739608765,6.39030647277832,6.175195693969727,6.724132299423218,6.9166693687438965
20,9.464634656906128,9.49786114692688,6.953953742980957,6.56687331199646,6.89335560798645,6.4745705127716064,6.967772006988525,6.876168251037598,6.839069604873657,6.870370626449585,6.894673824310303,6.825937986373901,6.456194877624512,6.315764665603638,6.09558629989624,6.820275545120239,6.996415138244629
21,9.407872915267944,9.046766519546509,6.716715574264526,6.490484714508057,6.694316148757935,6.377037525177002,6.702029705047607,6.7459492683410645,6.738065958023071,6.828713893890381,6.707887411117554,6.721433401107788,6.454363107681274,6.2326648235321045,6.124787092208862,6.6867897510528564,6.698598623275757
22,9.455357074737549,9.31995415687561,6.7674500942230225,6.554514408111572,6.741704702377319,6.427836894989014,6.905862092971802,6.808777809143066,6.808701515197754,6.7748777866363525,6.818807601928711,6.762485980987549,6.43993878364563,6.321500062942505,6.198153734207153,6.790622234344482,6.770816087722778
23,9.832956552505493,9.895273685455322,6.92174220085144,6.566904306411743,6.885727405548096,6.509526491165161,6.968497037887573,7.001626014709473,7.027328014373779,7.132394790649414,6.96770167350769,7.027825117111206,6.462290048599243,6.485813140869141,6.233009338378906,6.762787342071533,6.91563868522644
24,9.425399541854858,12.036480188369751,7.120711326599121,7.569083213806152,6.692521095275879,7.230934143066406,6.670339584350586,6.767681360244751,6.702430248260498,6.792286157608032,6.692530155181885,6.692170858383179,7.23523211479187,6.231969356536865,6.815423250198364,7.6414313316345215,6.66972279548645
25,10.033488988876343,10.203836917877197,7.088751554489136,6.594257593154907,7.107769250869751,6.738277435302734,7.291631698608398,7.222717046737671,7.121348857879639,7.09861421585083,7.140677213668823,7.08251690864563,6.699975967407227,6.475306510925293,6.271596193313599,6.813751935958862,7.007065773010254
26,9.435622930526733,9.762297868728638,6.907383441925049,6.513840913772583,6.865110158920288,6.403831481933594,6.994218111038208,6.876544952392578,6.940912485122681,6.875250577926636,6.837918996810913,6.935107469558716,6.467150926589966,6.292001962661743,6.0894622802734375,6.753502130508423,6.853915452957153
27,9.552556276321411,9.554316759109497,7.062124490737915,6.747972726821899,7.0446836948394775,6.562870025634766,7.117021799087524,6.978682994842529,6.93365216255188,6.951892137527466,7.105907917022705,6.864445686340332,6.673947095870972,6.463588714599609,6.273306369781494,6.910057544708252,7.015438556671143
28,9.482434034347534,9.216263055801392,6.927338361740112,6.506825685501099,6.910405158996582,6.454504013061523,6.905714511871338,6.963561534881592,6.85114312171936,6.913783311843872,6.673364639282227,6.702413558959961,6.395072937011719,6.393405437469482,6.2190165519714355,6.6777942180633545,6.6957948207855225
29,9.646669864654541,9.757612466812134,7.103034257888794,6.877082824707031,7.153457403182983,6.638672590255737,7.197549819946289,7.037281036376953,6.972088098526001,7.034266233444214,7.217343330383301,6.922007322311401,6.804408311843872,6.56143856048584,6.406992435455322,7.003333330154419,7.175108909606934
30,12.065405368804932,12.598284482955933,9.36566710472107,8.767605543136597,8.939842462539673,8.571585655212402,9.19380521774292,8.91808819770813,8.860311508178711,8.893887519836426,8.974257469177246,8.872912168502808,8.646758556365967,8.254858255386353,8.102522850036621,9.172500371932983,9.037840127944946
31,9.377378463745117,9.259380102157593,6.751110315322876,6.500911235809326,6.730876684188843,6.361651182174683,6.851115465164185,6.68422794342041,6.7085278034210205,6.721600294113159,6.686063289642334,6.700169086456299,6.348898649215698,6.207319259643555,6.052850961685181,6.671033620834351,6.703497886657715
32,9.656080484390259,10.072054147720337,7.419482707977295,6.947465896606445,7.588510751724243,6.878127574920654,7.291274785995483,7.289655447006226,7.100910902023315,7.275140762329102,7.281914234161377,7.082993745803833,7.031851530075073,6.84582257270813,6.367862701416016,7.365633249282837,6.940996885299683
33,9.347023725509644,9.038768768310547,6.6749091148376465,6.431303262710571,6.641685962677002,6.339970588684082,6.7842020988464355,6.686410903930664,6.680625915527344,6.67562460899353,6.671196460723877,6.663010835647583,6.3864381313323975,6.177536487579346,6.081247568130493,6.631106615066528,6.649757385253906
34,9.78433632850647,9.81879186630249,7.160111904144287,6.6807451248168945,7.152009725570679,6.565752744674683,7.098618030548096,6.881173849105835,7.032955646514893,6.862823724746704,6.911697626113892,6.855904579162598,6.635148525238037,6.548106670379639,6.2662975788116455,6.870689153671265,7.083576917648315
35,9.671735525131226,10.075576066970825,7.427309513092041,6.950683355331421,7.591295957565308,6.9017417430877686,7.417064189910889,7.275906801223755,7.086073637008667,7.17699408531189,7.330302000045776,7.088817596435547,7.080970764160156,6.867995023727417,6.4022300243377686,7.393634557723999,6.979054927825928
36,9.534547328948975,9.499361038208008,7.09681248664856,6.774876594543457,7.000422477722168,6.491440534591675,7.026807546615601,7.025625467300415,6.948638439178467,7.286611557006836,6.992875814437866,6.852582931518555,6.628248929977417,6.380932092666626,6.295710802078247,6.859641790390015,6.985398054122925
37,9.442835569381714,9.407570838928223,6.750900983810425,6.539593935012817,6.768676996231079,6.454005718231201,6.87470817565918,6.739346742630005,6.829826354980469,6.740607738494873,6.759713411331177,6.823967218399048,6.567348957061768,6.261394500732422,6.11365818977356,6.7932093143463135,6.840013027191162
38,9.332000017166138,9.361842632293701,6.728582382202148,6.52268648147583,6.785362482070923,6.357165575027466,6.829256772994995,6.701712369918823,6.713979721069336,6.704185247421265,6.682663679122925,6.682440519332886,6.352784633636475,6.189159870147705,6.063502788543701,6.653700113296509,6.6878063678741455
39,9.591974258422852,9.825870275497437,7.073160886764526,6.651878595352173,7.025018215179443,6.5598437786102295,7.027700424194336,7.0262768268585205,6.939732789993286,6.913666009902954,7.042773246765137,6.923642635345459,6.579450607299805,6.3637402057647705,6.290298223495483,6.9026124477386475,6.923293352127075
40,9.597939491271973,9.810471296310425,7.010915517807007,6.56132173538208,7.011852025985718,6.474202394485474,7.124018907546997,7.065585136413574,7.047595262527466,7.019686698913574,6.99472451210022,7.033862352371216,6.523751258850098,6.304779291152954,6.114253759384155,6.820586204528809,6.992465496063232
41,9.748857736587524,9.773987770080566,6.923976898193359,6.639183044433594,6.786985874176025,6.545403242111206,7.003972768783569,6.943801164627075,7.00770378112793,6.919253587722778,6.94860053062439,6.883474111557007,6.474545240402222,6.300859212875366,6.207892417907715,6.78703761100769,6.972750186920166
42,9.39307951927185,15.446942567825317,6.939773082733154,6.789362668991089,6.742332458496094,6.5604469776153564,6.851171493530273,6.795637130737305,6.752949953079224,6.739752292633057,6.72844386100769,6.725134372711182,6.467881202697754,6.246863126754761,6.229814767837524,7.194030046463013,6.716846466064453
43,9.585257530212402,10.106513500213623,7.415382146835327,6.903203010559082,7.563368082046509,6.836339950561523,7.433431625366211,7.227099180221558,7.080085515975952,7.08830714225769,7.223418474197388,7.036269664764404,7.002314805984497,6.796802997589111,6.3627424240112305,7.324304580688477,6.9225945472717285
44,9.47191309928894,9.519829511642456,6.978249788284302,6.592695474624634,6.862075567245483,6.498148679733276,6.834499359130859,6.877999305725098,6.840182304382324,6.988796949386597,6.8839263916015625,6.819432973861694,6.4672770500183105,6.310466051101685,6.118271112442017,6.830953359603882,6.9720845222473145
45,9.548732280731201,9.502973556518555,7.029916524887085,6.64058780670166,6.966245412826538,6.53597354888916,7.031043529510498,6.916333198547363,6.871437072753906,6.905420780181885,6.936766624450684,6.885139465332031,6.5227015018463135,6.375544786453247,6.181684255599976,6.890013694763184,7.03684401512146
46,9.67440390586853,9.74212121963501,6.769311189651489,6.596215724945068,6.744439363479614,6.515912055969238,6.965905666351318,6.888181686401367,6.944312334060669,6.876310348510742,6.93937087059021,6.836892366409302,6.432064056396484,6.277745246887207,6.160006046295166,6.757244348526001,6.9273130893707275
47,9.35559868812561,9.269970655441284,6.6886842250823975,6.429065465927124,6.677146911621094,6.3252575397491455,6.8921332359313965,6.825514078140259,6.794969081878662,6.788884878158569,6.730294704437256,6.77436900138855,6.329901456832886,6.173606634140015,6.03975772857666,6.622455358505249,6.659337997436523
48,9.893150568008423,10.087584972381592,6.797332286834717,6.651045560836792,6.800991535186768,6.592626571655273,6.940820217132568,7.0063817501068115,7.07257866859436,7.121738910675049,7.000303745269775,6.944995641708374,6.487805604934692,6.305322885513306,6.250019788742065,6.8166773319244385,7.016375541687012
49,9.477856397628784,9.771893501281738,6.96359395980835,6.547477960586548,6.904033422470093,6.461517572402954,6.8898584842681885,6.92922830581665,6.9936769008636475,7.063962459564209,6.893208980560303,6.979259967803955,6.525206089019775,6.3297765254974365,6.236956834793091,6.8004491329193115,6.906473398208618
50,9.451171398162842,9.547367572784424,6.931382179260254,6.566055774688721,6.878452777862549,6.522068977355957,6.831307888031006,6.8096747398376465,6.807316780090332,6.956897497177124,6.787278175354004,6.866741418838501,6.5353546142578125,6.306661128997803,6.1349334716796875,6.802740812301636,6.8308351039886475
51,9.511277198791504,9.798842668533325,6.978599548339844,6.5619659423828125,6.913041353225708,6.460772752761841,6.900797128677368,6.961535215377808,6.9557249546051025,7.059642553329468,6.911640167236328,6.925288200378418,6.488359451293945,6.264928817749023,6.109886646270752,6.805675983428955,6.904532194137573
52,9.385562419891357,9.150757312774658,6.740047931671143,6.475406169891357,6.691664934158325,6.337228775024414,6.825112819671631,6.732107639312744,6.722384214401245,6.738726615905762,6.703576326370239,6.7159764766693115,6.352165699005127,6.2029547691345215,6.058520317077637,6.6391050815582275,6.697487831115723
53,9.383429050445557,9.466785907745361,6.906736135482788,6.535943269729614,6.860134124755859,6.439532279968262,6.909389495849609,6.804848909378052,6.753083944320679,6.812067747116089,6.839289665222168,6.747139930725098,6.4131388664245605,6.272799253463745,6.059371471405029,6.755837678909302,6.942504405975342
54,9.451200246810913,9.202121019363403,7.322419166564941,6.900367975234985,7.091931581497192,7.124329328536987,7.031047582626343,6.9174768924713135,6.74572229385376,6.8965067863464355,7.15906548500061,6.745439291000366,6.806918144226074,6.721090078353882,6.525944471359253,7.359596252441406,7.345514535903931
55,9.354455471038818,9.237850904464722,6.663271427154541,6.417793273925781,6.681287527084351,6.315120220184326,6.875895977020264,6.798215627670288,6.763898134231567,6.774350881576538,6.73138165473938,6.743464231491089,6.324541091918945,6.160965204238892,6.082403659820557,6.6172590255737305,6.638549327850342
56,9.396222352981567,9.332155227661133,6.738562822341919,6.486480951309204,6.706037521362305,6.377826929092407,6.88767147064209,6.7889838218688965,6.775844573974609,6.72873330116272,6.7901451587677,6.707960605621338,6.397627592086792,6.277460336685181,6.148343086242676,6.767463207244873,6.734560489654541
57,9.37110710144043,9.175533294677734,6.735694885253906,6.492520093917847,6.688126087188721,6.377829551696777,6.819728374481201,6.72330117225647,6.729414463043213,6.740062475204468,6.697340250015259,6.706655979156494,6.368091344833374,6.208760023117065,6.060448408126831,6.662457704544067,6.723123073577881
58,9.515857696533203,9.231484651565552,6.763190984725952,6.504497528076172,6.774075984954834,6.44697380065918,6.756628751754761,6.828864812850952,6.8221964836120605,6.879876375198364,6.7555084228515625,6.791436195373535,6.457842826843262,6.255418539047241,6.09519624710083,6.7182323932647705,6.773491859436035
59,9.379223108291626,12.388882398605347,7.104286432266235,7.542302131652832,6.659428119659424,7.231937646865845,6.656327724456787,6.737799406051636,6.675189018249512,6.766933917999268,6.664712905883789,6.66462779045105,7.1837334632873535,6.1834187507629395,6.815404176712036,7.6030261516571045,6.649083852767944
60,9.761965990066528,9.695594072341919,7.053908824920654,6.599972486495972,7.065629959106445,6.499263763427734,7.036879539489746,6.816183805465698,6.944407939910889,6.803567171096802,6.810494661331177,6.838006496429443,6.536152601242065,6.500041246414185,6.218254089355469,6.795393705368042,7.046102285385132
61,9.560300827026367,9.765426874160767,6.964000940322876,6.533842086791992,6.919459581375122,6.4486024379730225,6.8719565868377686,6.935142993927002,6.919606685638428,7.019496440887451,6.891803741455078,6.8975443840026855,6.470629930496216,6.254332780838013,6.096998453140259,6.784904479980469,6.893049716949463
62,9.753899574279785,10.204044580459595,6.705576419830322,6.469997882843018,6.703125238418579,6.354659080505371,6.7960498332977295,6.898819446563721,6.960734128952026,6.7109034061431885,6.687223434448242,6.791795015335083,6.400634765625,6.222815275192261,6.179775953292847,6.671250104904175,6.7084314823150635
63,9.38616394996643,14.725400686264038,6.996541976928711,6.813762426376343,6.8196940422058105,6.615819215774536,6.794188976287842,6.876378536224365,6.8203511238098145,6.940953016281128,6.7899863719940186,6.80243182182312,6.49173641204834,6.254353046417236,6.26497483253479,7.232683897018433,6.793675184249878
64,10.013269186019897,9.87993311882019,6.8538596630096436,6.653933048248291,6.840459108352661,6.525049924850464,7.05049204826355,6.925494432449341,6.944196462631226,6.937899112701416,6.90819239616394,7.152397155761719,6.538618326187134,6.29757022857666,6.134071111679077,6.778829574584961,6.820086479187012
65,9.461657285690308,9.343896865844727,6.802608013153076,6.533431529998779,6.808147668838501,6.40323543548584,6.879670858383179,6.756642818450928,6.779086589813232,6.766606092453003,6.731754779815674,6.737250566482544,6.3924760818481445,6.238601922988892,6.108059406280518,6.690212249755859,6.7435643672943115
66,9.448292255401611,9.189772844314575,6.788119077682495,6.550833702087402,6.775390148162842,6.421466588973999,6.919776916503906,6.80152440071106,6.800903558731079,6.781473636627197,6.8321006298065186,6.748652458190918,6.445093870162964,6.266390562057495,6.176675081253052,6.7226996421813965,6.7869648933410645
67,9.486632585525513,9.252731084823608,6.9514381885528564,6.808250188827515,6.747158050537109,6.665903568267822,6.851892471313477,6.922760963439941,6.895914793014526,7.23318886756897,6.920483350753784,6.828634738922119,6.5207014083862305,6.3286566734313965,6.402462005615234,7.018235921859741,6.8834228515625
68,9.541756629943848,9.156225681304932,6.74980616569519,6.539580583572388,6.710029363632202,6.460987091064453,6.849995374679565,6.770604372024536,6.739170074462891,6.8832714557647705,6.799381256103516,6.847768783569336,6.408853054046631,6.301085948944092,6.135690212249756,6.7455103397369385,6.745316028594971
69,9.480578184127808,10.00198769569397,7.022797584533691,6.524091482162476,6.9577696323394775,6.422892093658447,7.045401573181152,6.933825731277466,6.978949308395386,6.9416375160217285,6.950881004333496,6.939883470535278,6.457642316818237,6.2342140674591064,6.060459136962891,6.783865451812744,6.925832509994507
70,9.420294761657715,9.23146915435791,6.793706893920898,6.5254480838775635,6.759106636047363,6.415285348892212,6.9370222091674805,6.822667837142944,6.812147617340088,6.8020851612091064,6.802656888961792,6.736948728561401,6.428088665008545,6.264935493469238,6.157853364944458,6.699054002761841,6.777286052703857
71,9.30596399307251,15.408859968185425,7.009981870651245,6.749277830123901,6.774985074996948,6.550598859786987,6.749870777130127,6.8231425285339355,6.781540632247925,6.873234748840332,6.74862813949585,6.7505035400390625,6.453234672546387,6.228415012359619,6.212641716003418,7.196561336517334,6.763769865036011
72,9.297227144241333,9.533906936645508,6.695294380187988,6.431949138641357,6.661250591278076,6.304576396942139,6.786390781402588,6.69296932220459,6.702322244644165,6.701652765274048,6.66218638420105,6.677612066268921,6.327413082122803,6.163156032562256,6.001706838607788,6.616527318954468,6.667063474655151
73,9.634680986404419,9.76166582107544,7.180404186248779,6.858004331588745,7.138106822967529,6.628479719161987,7.200702428817749,7.049012899398804,6.9870922565460205,7.0261006355285645,7.271017551422119,6.945211410522461,6.823228120803833,6.584774494171143,6.422154188156128,7.009670257568359,7.158663034439087
74,9.359861373901367,9.267467260360718,6.730487585067749,6.464142322540283,6.6883385181427,6.351593255996704,6.770376682281494,6.838900327682495,6.79526424407959,6.920236110687256,6.7500901222229,6.788672685623169,6.360712289810181,6.194288730621338,6.048315763473511,6.640841245651245,6.659361362457275
75,9.54955506324768,9.565821647644043,7.025596618652344,6.703410863876343,7.027152061462402,6.5251898765563965,7.076836585998535,6.926289319992065,6.9000208377838135,6.897380113601685,7.067585468292236,6.83594536781311,6.628616809844971,6.442732810974121,6.266065359115601,6.861942291259766,6.973050594329834
76,9.353844404220581,9.283581972122192,6.827732801437378,6.4891650676727295,6.75249171257019,6.38751220703125,6.855540752410889,6.735729455947876,6.709381818771362,6.740179538726807,6.771129608154297,6.692137002944946,6.377337455749512,6.232039928436279,6.048730373382568,6.706935405731201,6.838796615600586
77,9.570353507995605,9.544089078903198,7.078776597976685,6.8466246128082275,7.066310167312622,6.632778644561768,7.132247686386108,6.996206760406494,6.957750082015991,6.933779001235962,7.111877918243408,6.8845555782318115,6.7912468910217285,6.5613508224487305,6.4178571701049805,6.969312906265259,7.040051221847534
78,9.457570791244507,9.74837327003479,6.972195863723755,6.531322956085205,6.877102375030518,6.43134331703186,7.0215535163879395,6.923532485961914,6.985525608062744,6.924565076828003,6.878540992736816,6.963802814483643,6.497925281524658,6.296049118041992,6.109487056732178,6.786928415298462,6.879383563995361
79,9.79417896270752,10.133357763290405,6.9746787548065186,6.476763486862183,6.991587162017822,6.607348918914795,6.995590925216675,7.0845208168029785,7.038594484329224,7.088830232620239,6.982150316238403,7.002397298812866,6.516858100891113,6.370830059051514,6.173398733139038,6.689554214477539,6.8753602504730225
80,9.516042232513428,9.202944993972778,6.932284355163574,6.705083131790161,6.806842088699341,6.530542850494385,6.826837778091431,6.935941457748413,6.870136976242065,7.107604503631592,6.905386209487915,6.8470869064331055,6.562620639801025,6.343977212905884,6.302559852600098,6.915945529937744,6.862788677215576
81,9.375622272491455,9.756297588348389,6.91407585144043,6.481388330459595,6.838870048522949,6.393929958343506,6.96269965171814,6.85881781578064,6.901333808898926,6.859202861785889,6.831954717636108,6.9121551513671875,6.435663223266602,6.261090278625488,6.0536768436431885,6.732154130935669,6.832454204559326
82,9.63071346282959,10.136671543121338,7.0234375,6.599741697311401,6.96384859085083,6.497528314590454,7.071429014205933,7.014857292175293,7.004426002502441,6.971797704696655,6.952049255371094,6.968904972076416,6.549620866775513,6.3480870723724365,6.1749796867370605,6.836049795150757,6.9407243728637695
83,9.865932703018188,10.233073472976685,7.4842612743377686,7.026407480239868,7.624159097671509,6.994676351547241,7.269026279449463,7.411230802536011,7.275061368942261,7.483301401138306,7.473284959793091,7.243940353393555,7.175378322601318,6.93881893157959,6.475571155548096,7.485379934310913,7.054651260375977
84,9.655666828155518,10.103600263595581,7.399802207946777,6.925844192504883,7.57844090461731,6.863922595977783,7.448688268661499,7.246343612670898,7.0886452198028564,7.122047424316406,7.241241455078125,7.0481791496276855,7.017648220062256,6.7906434535980225,6.372537612915039,7.346735239028931,6.911375999450684
85,11.975767850875854,12.587437629699707,9.303472757339478,8.700096368789673,8.877036094665527,8.518755912780762,8.961411952972412,8.85277009010315,8.812855243682861,9.019445657730103,8.898184776306152,8.75929570198059,8.522302150726318,8.243268013000488,8.028506517410278,9.10071063041687,8.995810985565186
86,9.299888134002686,15.658287525177002,7.006772994995117,6.703587770462036,6.735140562057495,6.504293918609619,6.717116117477417,6.801223039627075,6.784329652786255,6.8781819343566895,6.716200351715088,6.733491897583008,6.566736698150635,6.19967794418335,6.191219091415405,7.164632320404053,6.7213454246521
87,9.770675659179688,10.114274501800537,6.94443678855896,6.581005573272705,6.976914644241333,6.530878305435181,7.083151817321777,7.051981449127197,7.032284259796143,7.026113510131836,7.130784511566162,7.075451374053955,6.660538196563721,6.472847938537598,6.344434499740601,6.838060140609741,6.987285375595093
88,9.88285756111145,9.803994417190552,6.789105415344238,6.585032224655151,6.791461706161499,6.46242356300354,6.996990203857422,6.8585450649261475,6.880892038345337,6.883822679519653,6.837494373321533,7.081923484802246,6.487814426422119,6.255375862121582,6.0708231925964355,6.699121952056885,6.740385293960571
89,9.719751119613647,10.075807809829712,7.52121376991272,6.981969833374023,7.643929958343506,6.939162015914917,7.43408989906311,7.31153416633606,7.151915073394775,7.207648038864136,7.40678596496582,7.13688850402832,7.098270893096924,6.9034247398376465,6.45130467414856,7.42983603477478,7.01912522315979
90,9.494214057922363,9.746625900268555,6.924247741699219,6.517470836639404,6.877103805541992,6.412172794342041,7.0054309368133545,6.905137538909912,6.895439386367798,6.85988187789917,6.84401798248291,6.859557151794434,6.430893421173096,6.23579478263855,6.077890634536743,6.750188827514648,6.855839729309082
91,9.564011812210083,9.806903600692749,6.995686292648315,6.64220666885376,6.982626676559448,6.56049108505249,6.883257627487183,7.003533363342285,6.91387414932251,7.036843299865723,7.009496212005615,6.904913902282715,6.575838804244995,6.357884883880615,6.294710159301758,6.915126085281372,6.9221274852752686
92,9.53322148323059,9.77776050567627,6.945049047470093,6.585063219070435,6.891445875167847,6.499304533004761,6.997102737426758,6.984501361846924,6.898026466369629,6.851797580718994,6.941316366195679,6.843240261077881,6.504946947097778,6.312869548797607,6.217463493347168,6.817543029785156,6.852201700210571
93,9.670159578323364,10.06582236289978,7.412874460220337,6.94829249382019,7.596411228179932,6.87795090675354,7.445573806762695,7.286757707595825,7.09037446975708,7.153783559799194,7.297907829284668,7.082700967788696,7.047892093658447,6.846843957901001,6.4123523235321045,7.377683401107788,6.952004909515381
94,9.667521238327026,10.09443998336792,7.495024681091309,6.9530675411224365,7.646933078765869,6.875521898269653,7.483069181442261,7.323939561843872,7.142682790756226,7.21992301940918,7.3497231006622314,7.139420509338379,7.022314548492432,6.825006008148193,6.400391101837158,7.393584251403809,7.0250585079193115
95,9.594598531723022,9.522947549819946,7.109046459197998,6.805803060531616,7.036075592041016,6.538083076477051,7.2416980266571045,7.0407280921936035,6.959285020828247,7.18168306350708,7.063143730163574,6.871777772903442,6.674745798110962,6.414556980133057,6.3002214431762695,6.895130395889282,7.032227516174316
96,9.422925472259521,14.821292400360107,7.0144429206848145,6.8072896003723145,6.822429656982422,6.592062473297119,6.921241760253906,6.870197057723999,6.804412841796875,6.803147792816162,6.790258407592773,6.773622751235962,6.4942543506622314,6.270363092422485,6.287464618682861,7.224955320358276,6.791654109954834
