Simulation,QBC,WiGS (SAC),EGAL,GSy,WiGS (Static w_x=0.25),GSx,"WiGS (Time-Decay, Linear)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (Time-Decay, Exponential)",WiGS (Static w_x=0.75),"WiGS (MAB-UCB1, c=5.0)",Uncertainty Sampling,EMCM,Passive Learning,iGS,WiGS (Static w_x=0.5)
16,9.775439500808716,9.507646083831787,7.029825687408447,6.510387659072876,6.928525686264038,6.269054889678955,6.831381320953369,6.72171950340271,6.765691757202148,6.852109432220459,6.8505308628082275,6.69412088394165,6.628504276275635,6.5296690464019775,6.494973659515381,6.999146938323975,6.8084635734558105
17,9.076024770736694,9.32258152961731,6.671413421630859,6.354469537734985,6.503973484039307,6.1704771518707275,6.746342897415161,6.590603351593018,6.551338195800781,6.6478893756866455,6.668905735015869,6.5978405475616455,6.190890312194824,6.1005589962005615,6.020615100860596,6.47342848777771,6.507986783981323
18,9.03179121017456,8.987136363983154,6.548755407333374,6.286387920379639,6.460254669189453,6.1090087890625,6.569134712219238,6.437262773513794,6.472803115844727,6.459095478057861,6.431164979934692,6.457353591918945,6.200748920440674,6.00661039352417,5.93636417388916,6.385559558868408,6.456624269485474
19,9.033143281936646,10.678365707397461,6.646876096725464,6.560133457183838,6.619093894958496,6.278939485549927,6.732737302780151,6.623489141464233,6.630285263061523,6.606804609298706,6.822967529296875,6.530232667922974,6.238084554672241,6.090770483016968,5.973366022109985,6.908132314682007,6.750568628311157
20,9.215887784957886,9.007297992706299,6.619155645370483,6.392297029495239,6.546947479248047,6.2328104972839355,6.5688018798828125,6.592780590057373,6.588733673095703,6.682257413864136,6.602728366851807,6.570529937744141,6.306337356567383,6.225593566894531,5.9869468212127686,6.536267518997192,6.534806251525879
21,9.289859533309937,9.532495021820068,6.691048860549927,6.311511278152466,6.596292734146118,6.126365900039673,6.610227584838867,6.615088939666748,6.626312971115112,6.667181730270386,6.5950927734375,6.66117000579834,6.228055953979492,6.160908937454224,5.920997381210327,6.442052125930786,6.5774245262146
22,9.559048652648926,9.519025564193726,6.983740568161011,6.692847013473511,6.786691427230835,6.573758125305176,6.947010278701782,6.7066357135772705,6.81693959236145,6.986047267913818,6.9023590087890625,6.931466102600098,6.487469911575317,6.3932411670684814,6.2168800830841064,6.868891716003418,6.928593873977661
23,9.069061279296875,8.984735250473022,6.549628019332886,6.250365257263184,6.49629020690918,6.091117858886719,6.579408645629883,6.470354080200195,6.551347970962524,6.5110063552856445,6.502845525741577,6.470762252807617,6.1864519119262695,6.035409927368164,5.88748836517334,6.396711111068726,6.465861558914185
24,9.283510446548462,9.282156229019165,6.712827682495117,6.424703121185303,6.517601728439331,6.307292461395264,6.709725618362427,6.604869365692139,6.520647287368774,6.692739009857178,6.593425512313843,6.686922550201416,6.22666597366333,6.189816236495972,6.061742067337036,6.590306758880615,6.643972873687744
25,9.126494407653809,9.459190845489502,6.7477686405181885,6.334737539291382,6.71259069442749,6.277685642242432,6.53762149810791,6.577219724655151,6.6032490730285645,6.696741104125977,6.558980464935303,6.604398250579834,6.376744270324707,6.239388465881348,5.967417240142822,6.536629676818848,6.636213541030884
26,9.033743143081665,8.7079918384552,6.64942741394043,6.57540488243103,6.798830032348633,6.187668323516846,6.5689003467559814,6.4504616260528564,6.451732635498047,6.6012773513793945,6.522417306900024,6.4464991092681885,6.30901837348938,6.1911890506744385,5.867699861526489,6.579009294509888,6.545992136001587
27,9.301830768585205,9.237736463546753,6.771060943603516,6.498729944229126,6.545490264892578,6.3550941944122314,6.610024690628052,6.652619123458862,6.548080921173096,6.860320806503296,6.647109508514404,6.739328622817993,6.282625198364258,6.224346399307251,6.093984603881836,6.651554346084595,6.694637775421143
28,11.8314528465271,12.571954011917114,8.882077693939209,8.014958381652832,8.778698921203613,8.028725385665894,8.96390700340271,8.806793689727783,8.783048391342163,8.788826704025269,8.71329140663147,8.669448614120483,8.250183343887329,8.099922895431519,7.800513505935669,8.563364505767822,8.736568212509155
29,9.196349859237671,9.43735408782959,6.749886989593506,6.380028486251831,6.760381460189819,6.2922375202178955,6.702777147293091,6.589779376983643,6.6210386753082275,6.586528301239014,6.577130556106567,6.61524510383606,6.402150392532349,6.288527011871338,6.003244638442993,6.585282802581787,6.687788009643555
30,9.114509105682373,9.420367240905762,6.736097812652588,6.351610898971558,6.741798639297485,6.286394119262695,6.669164180755615,6.573585510253906,6.600946426391602,6.58759331703186,6.560429573059082,6.5859129428863525,6.401751518249512,6.26471471786499,5.97148871421814,6.557272672653198,6.645292520523071
31,9.227009773254395,9.175366640090942,6.692225456237793,6.3444905281066895,6.511698246002197,6.154146671295166,6.614767789840698,6.50459098815918,6.546769857406616,6.651540994644165,6.531043767929077,6.579260349273682,6.220520973205566,6.147352933883667,5.963310241699219,6.4652934074401855,6.578962802886963
32,10.30078387260437,10.852887868881226,7.66869330406189,6.906006574630737,7.56204891204834,6.970917701721191,7.6984639167785645,7.6691060066223145,7.5652618408203125,7.613065719604492,7.570551872253418,7.58612585067749,7.161705017089844,7.007204294204712,6.801812410354614,7.121734380722046,7.581111907958984
33,9.006717920303345,11.275320768356323,6.605349779129028,6.505168437957764,6.572752475738525,6.229634761810303,6.68494439125061,6.631925344467163,6.642388105392456,6.5799524784088135,6.806697845458984,6.518144845962524,6.202531337738037,6.063987731933594,5.90650749206543,6.883518218994141,6.690248250961304
34,9.168456554412842,9.653593063354492,6.77079439163208,6.3121232986450195,6.7063446044921875,6.146294116973877,6.771827936172485,6.635711193084717,6.749084234237671,6.670646905899048,6.665268182754517,6.611823558807373,6.2391979694366455,6.048134803771973,5.934029817581177,6.464898586273193,6.630521297454834
35,9.46807050704956,10.038691759109497,6.830578804016113,6.519531011581421,6.680795192718506,6.274484634399414,7.002165079116821,6.822941064834595,6.956834554672241,6.802369594573975,6.748198747634888,6.842522859573364,6.2569966316223145,6.13782811164856,6.016668081283569,6.52217173576355,6.684962034225464
36,9.546536922454834,9.5205979347229,6.605357646942139,6.555259466171265,6.502987623214722,6.488351106643677,6.680598974227905,6.81205415725708,6.6932313442230225,6.678385972976685,6.611957311630249,6.699037313461304,6.437302112579346,6.112389802932739,6.13235878944397,6.654198408126831,6.504218339920044
37,9.614257335662842,9.746231317520142,7.0747551918029785,6.331695795059204,6.924601316452026,6.4284045696258545,7.086511611938477,6.927194595336914,6.993326902389526,6.917675495147705,6.912122964859009,6.881340503692627,6.452465057373047,6.3635430335998535,6.248817443847656,6.4775590896606445,6.912979364395142
38,9.080730438232422,9.214590072631836,6.6866774559021,6.277692556381226,6.58610200881958,6.144103050231934,6.6559741497039795,6.539132356643677,6.596590995788574,6.5610997676849365,6.581398010253906,6.5534772872924805,6.18657374382019,6.0398736000061035,5.919696092605591,6.4117021560668945,6.520536422729492
39,9.28449559211731,9.474169731140137,6.675039768218994,6.2951648235321045,6.590216636657715,6.127748966217041,6.474393844604492,6.59408164024353,6.61266827583313,6.765535831451416,6.594081878662109,6.650543689727783,6.216521501541138,6.153587818145752,5.909628868103027,6.427704811096191,6.578812599182129
40,9.122164726257324,9.076597690582275,6.568237543106079,6.26872181892395,6.501013278961182,6.092572450637817,6.595616579055786,6.491164684295654,6.607673168182373,6.5117387771606445,6.514396905899048,6.500776767730713,6.201822757720947,6.053741216659546,5.899829864501953,6.3939430713653564,6.485883474349976
41,9.407360792160034,9.744245052337646,6.752669334411621,6.465362310409546,6.568232297897339,6.237840890884399,6.764001846313477,6.712981939315796,6.822244644165039,6.804948329925537,6.645133972167969,6.742442846298218,6.2186644077301025,6.090471982955933,5.933759927749634,6.456709623336792,6.573398113250732
42,9.199926137924194,9.349632978439331,6.772122144699097,6.338078498840332,6.725040912628174,6.191457271575928,6.867232084274292,6.71459698677063,6.79050612449646,6.710046291351318,6.706146240234375,6.709796905517578,6.263677597045898,6.072234392166138,5.979204416275024,6.482285976409912,6.656716585159302
43,9.089530944824219,9.25371241569519,6.648642063140869,6.315099477767944,6.500747442245483,6.145225286483765,6.680391073226929,6.53452205657959,6.516906499862671,6.602788686752319,6.591370105743408,6.533316135406494,6.170756816864014,6.116689682006836,5.976669788360596,6.4534478187561035,6.473083019256592
44,9.164085388183594,9.58298110961914,6.770655155181885,6.313498497009277,6.678367614746094,6.1499316692352295,6.616337060928345,6.662869930267334,6.681893587112427,6.779689788818359,6.6476826667785645,6.6672749519348145,6.245832920074463,6.074172735214233,5.930870771408081,6.458165884017944,6.614562749862671
45,9.178747177124023,9.010286808013916,6.598595142364502,6.383943796157837,6.510716676712036,6.216220378875732,6.683058261871338,6.5681540966033936,6.553618431091309,6.5546650886535645,6.591320991516113,6.511839866638184,6.277798175811768,6.189198970794678,5.97903037071228,6.537965297698975,6.515471458435059
46,9.127901315689087,9.34375548362732,6.71394157409668,6.326674938201904,6.654339790344238,6.157832860946655,6.767077922821045,6.634157180786133,6.71045994758606,6.621729373931885,6.643663644790649,6.625617980957031,6.245558977127075,6.068867206573486,5.949481010437012,6.449552774429321,6.5936431884765625
47,9.156084775924683,9.298142433166504,6.6425089836120605,6.349463939666748,6.501892805099487,6.163496255874634,6.707395792007446,6.564017295837402,6.537692308425903,6.645519495010376,6.627366304397583,6.550803899765015,6.204346656799316,6.129117727279663,6.012463808059692,6.4985339641571045,6.506638288497925
48,9.285579204559326,9.481194257736206,6.695375680923462,6.330399513244629,6.60913872718811,6.148481845855713,6.603735446929932,6.594462156295776,6.616346120834351,6.653601408004761,6.586809396743774,6.661165475845337,6.226183891296387,6.163394451141357,5.9214324951171875,6.4525227546691895,6.583929061889648
49,10.313656091690063,10.885750770568848,7.751032829284668,6.9151225090026855,7.607428789138794,7.005785703659058,7.706952095031738,7.6207404136657715,7.560409307479858,7.598066329956055,7.612050533294678,7.56444239616394,7.214052200317383,7.189847230911255,6.862340927124023,7.131291389465332,7.601238012313843
50,9.062450647354126,10.834744453430176,6.650382995605469,6.5235512256622314,6.612759113311768,6.256820201873779,6.6806800365448,6.618488073348999,6.637664556503296,6.601209402084351,6.800728797912598,6.529320001602173,6.251506567001343,6.109572649002075,5.936952590942383,6.886682748794556,6.723168134689331
51,9.14333987236023,9.366409301757812,6.709080219268799,6.326475381851196,6.643795013427734,6.147288084030151,6.75950288772583,6.628474235534668,6.700513601303101,6.629560470581055,6.617554664611816,6.602714538574219,6.2420570850372314,6.05633020401001,5.944185495376587,6.451868772506714,6.576498746871948
52,10.840433597564697,11.599300146102905,8.069514513015747,7.330193758010864,8.058913230895996,7.368971109390259,8.138440132141113,8.064303874969482,8.07174277305603,8.165101528167725,8.062929153442383,8.073777914047241,7.640167951583862,7.452698707580566,7.196435928344727,7.669691562652588,8.04958987236023
53,9.80332350730896,9.474915504455566,7.034398555755615,6.521775722503662,6.928454160690308,6.28644061088562,6.969374895095825,6.70588755607605,6.760881662368774,6.719487428665161,6.848555088043213,6.663501739501953,6.639216661453247,6.537002801895142,6.476599216461182,6.988220691680908,6.81076979637146
54,9.489935874938965,10.011378526687622,6.861197233200073,6.526281833648682,6.701639652252197,6.3117897510528564,6.989674091339111,6.833360910415649,6.9783899784088135,6.798724889755249,6.771073579788208,6.825299263000488,6.286651134490967,6.145140171051025,5.982295513153076,6.542385578155518,6.670419931411743
55,9.205768346786499,9.443511962890625,6.789227485656738,6.375341176986694,6.758364677429199,6.298546075820923,6.740202903747559,6.62515664100647,6.659465312957764,6.619282007217407,6.602802991867065,6.661988973617554,6.427284002304077,6.340055704116821,6.0232625007629395,6.597494602203369,6.7106194496154785
56,9.864161968231201,9.920834302902222,7.153379201889038,6.548138856887817,6.9988462924957275,6.319748878479004,7.054405927658081,6.836676120758057,6.859266757965088,6.825613260269165,6.91430139541626,6.788018465042114,6.694634914398193,6.5757975578308105,6.52605128288269,7.0611655712127686,6.904754638671875
57,11.84680700302124,12.570909023284912,8.913822889328003,8.061960220336914,8.790738821029663,8.060489416122437,9.001437664031982,8.825345993041992,8.795200824737549,8.792360305786133,8.715080261230469,8.665162086486816,8.28737735748291,8.129764318466187,7.865269184112549,8.590013265609741,8.745922088623047
58,9.313855648040771,9.255022764205933,6.793176889419556,6.480201244354248,6.54572057723999,6.326272964477539,6.718263387680054,6.626804828643799,6.533582925796509,6.718273639678955,6.6215972900390625,6.71243691444397,6.27882981300354,6.21048641204834,6.091088771820068,6.621978759765625,6.675516366958618
59,9.641499757766724,9.76721978187561,7.066371917724609,6.337613821029663,6.954100131988525,6.434605598449707,7.079993963241577,6.935041427612305,7.002032518386841,6.9066002368927,6.916568994522095,6.91743016242981,6.48867654800415,6.389493465423584,6.261451244354248,6.494379043579102,6.915738582611084
60,9.192401647567749,9.5975661277771,6.8134238719940186,6.324570894241333,6.693458557128906,6.149553060531616,6.694744825363159,6.715207099914551,6.806395769119263,6.828472375869751,6.693214416503906,6.722492933273315,6.243751287460327,6.092583894729614,5.947987794876099,6.477633476257324,6.630189895629883
61,9.342516899108887,9.699132919311523,6.749459981918335,6.45889687538147,6.562366247177124,6.211292743682861,6.913295745849609,6.699794054031372,6.790393590927124,6.696887254714966,6.645294666290283,6.762970209121704,6.192129135131836,6.07204794883728,5.892390251159668,6.471473217010498,6.572420835494995
62,9.693094730377197,9.748786211013794,7.081194639205933,6.33873724937439,6.956852674484253,6.446762800216675,7.077699899673462,6.948403596878052,7.029801845550537,6.924923419952393,6.913628578186035,6.941092014312744,6.505051612854004,6.395072937011719,6.264081001281738,6.50350284576416,6.90302848815918
63,9.549169540405273,9.889820337295532,6.780007600784302,6.3324549198150635,6.701421022415161,6.125002145767212,6.586896896362305,6.7010462284088135,6.6922290325164795,6.690608978271484,6.654266595840454,6.751032829284668,6.277000665664673,6.226727724075317,5.900726079940796,6.475895404815674,6.622615814208984
64,9.825308561325073,9.51394534111023,7.055596113204956,6.553359508514404,6.944109678268433,6.290798187255859,6.989784002304077,6.74039888381958,6.77151894569397,6.743434906005859,6.858251333236694,6.698931455612183,6.653036832809448,6.55741548538208,6.516519784927368,7.022879123687744,6.836140155792236
65,9.806019067764282,9.528693675994873,7.080643892288208,6.526346683502197,6.932984113693237,6.304802894592285,6.981052398681641,6.722015380859375,6.785354852676392,6.716554164886475,6.862795114517212,6.700111150741577,6.676620006561279,6.554009437561035,6.524621963500977,7.0524585247039795,6.839065790176392
66,9.227372169494629,9.09895372390747,6.61978816986084,6.341304779052734,6.560676097869873,6.1991918087005615,6.5091493129730225,6.581681728363037,6.548152208328247,6.804353713989258,6.560931444168091,6.633149862289429,6.270150423049927,6.188857078552246,5.977901220321655,6.480452299118042,6.570590257644653
67,9.182699203491211,9.262436866760254,6.64794659614563,6.370337963104248,6.514569282531738,6.152386426925659,6.638269901275635,6.546735525131226,6.544081687927246,6.600970983505249,6.552444696426392,6.545216798782349,6.255247592926025,6.184926509857178,6.081519842147827,6.528274059295654,6.544007301330566
68,9.323052406311035,9.766602754592896,6.688508033752441,6.444284439086914,6.516861915588379,6.213940143585205,6.873693466186523,6.65744948387146,6.772062540054321,6.6653547286987305,6.62865424156189,6.713763475418091,6.1797051429748535,6.0541346073150635,5.928848743438721,6.428781747817993,6.529160261154175
69,9.441534757614136,9.46101427078247,6.9175379276275635,6.537291526794434,6.621530771255493,6.416028022766113,6.851353168487549,6.616251230239868,6.629798650741577,6.8134729862213135,6.773894786834717,6.795837163925171,6.335861921310425,6.290623188018799,6.106635570526123,6.713699579238892,6.7809343338012695
70,8.983549118041992,9.698734283447266,6.431826829910278,6.179489612579346,6.465827703475952,6.009769439697266,6.524663209915161,6.354317665100098,6.471614599227905,6.463212728500366,6.360705852508545,6.5142130851745605,6.137329578399658,5.9157514572143555,5.866160154342651,6.332645416259766,6.37132453918457
71,9.02551531791687,8.999671220779419,6.554373502731323,6.235544681549072,6.473422050476074,6.075437068939209,6.438457012176514,6.481050252914429,6.564306259155273,6.64313006401062,6.481799364089966,6.474426984786987,6.167999267578125,6.029134750366211,5.874766111373901,6.361477851867676,6.4610435962677
72,9.200185060501099,9.154715061187744,6.688830137252808,6.344842910766602,6.511626482009888,6.155462265014648,6.60315203666687,6.502501964569092,6.561640501022339,6.648298025131226,6.5321502685546875,6.599916934967041,6.220101356506348,6.163753271102905,5.949406385421753,6.464909791946411,6.579919815063477
73,9.124512195587158,9.33688497543335,6.741111516952515,6.312725782394409,6.650722980499268,6.147069454193115,6.777149200439453,6.6422553062438965,6.71815824508667,6.630477666854858,6.648365497589111,6.612784147262573,6.2525670528411865,6.06226658821106,5.945334434509277,6.45307183265686,6.592377185821533
74,9.762415647506714,9.45083212852478,6.995328903198242,6.499484062194824,6.938904523849487,6.292733669281006,6.977038621902466,6.6994500160217285,6.756309270858765,6.707430839538574,6.835618495941162,6.663505792617798,6.62922477722168,6.516926050186157,6.532161235809326,6.9906651973724365,6.792407989501953
75,9.056147336959839,8.853834629058838,6.511963367462158,6.303267240524292,6.496658086776733,6.1140830516815186,6.614559173583984,6.476829528808594,6.586461544036865,6.539491176605225,6.499636888504028,6.474211931228638,6.206342458724976,6.022461891174316,5.924115896224976,6.400732517242432,6.485473394393921
76,9.622757911682129,9.618941307067871,6.730801105499268,6.527679443359375,6.798714876174927,6.4925596714019775,6.851038455963135,6.818425893783569,6.752132177352905,6.921888113021851,6.824665546417236,6.9259161949157715,6.291158437728882,6.323046922683716,6.127351999282837,6.594159364700317,6.82482123374939
77,9.170911073684692,9.596701860427856,6.761708974838257,6.314492225646973,6.708978891372681,6.1559624671936035,6.774288177490234,6.681782007217407,6.682427167892456,6.662613153457642,6.671320915222168,6.67834734916687,6.233007907867432,6.081294059753418,5.940565586090088,6.443734884262085,6.640533924102783
78,9.620870590209961,9.777952671051025,7.039999008178711,6.341440916061401,6.9277873039245605,6.416656255722046,7.072357416152954,6.936458349227905,6.987019062042236,6.8977460861206055,6.918462753295898,6.906541109085083,6.468425750732422,6.365936994552612,6.263779401779175,6.476122617721558,6.896955490112305
79,9.45887565612793,9.475404262542725,6.915469169616699,6.551391124725342,6.641190767288208,6.407241582870483,6.708558559417725,6.622237205505371,6.633516073226929,6.9371256828308105,6.782498121261597,6.7978599071502686,6.323766231536865,6.290752172470093,6.113158702850342,6.7177042961120605,6.778783321380615
80,9.421385526657104,10.029322147369385,6.808688402175903,6.511674642562866,6.672171354293823,6.297027349472046,6.97869873046875,6.824668884277344,6.931764841079712,6.7826244831085205,6.759895086288452,6.816903352737427,6.269097566604614,6.1403703689575195,5.961078405380249,6.537199020385742,6.684957265853882
81,9.581246376037598,9.608506441116333,6.75054407119751,6.48074746131897,6.71988844871521,6.432608127593994,6.809906005859375,6.779132843017578,6.741057634353638,6.875978708267212,6.797811508178711,6.884639739990234,6.260908603668213,6.341627359390259,6.104202747344971,6.653940200805664,6.794500827789307
82,9.123877048492432,9.332536935806274,6.536841154098511,6.317380666732788,6.477149486541748,6.17533016204834,6.66624116897583,6.523382902145386,6.5686256885528564,6.538803815841675,6.4875123500823975,6.4965198040008545,6.212910890579224,6.0403478145599365,5.919798135757446,6.456686973571777,6.484417200088501
83,9.191880464553833,9.460533142089844,6.792287588119507,6.393657445907593,6.754799842834473,6.3243842124938965,6.732185125350952,6.6116673946380615,6.644789457321167,6.608822345733643,6.597721576690674,6.637246608734131,6.434061527252197,6.297867059707642,6.014652729034424,6.6108620166778564,6.684952974319458
84,8.974092721939087,8.742867708206177,6.664435386657715,6.433079242706299,6.425701379776001,6.215932369232178,6.353522777557373,6.40337347984314,6.3974316120147705,6.501392841339111,6.3647167682647705,6.424136638641357,6.200138092041016,6.187273263931274,6.016284704208374,6.475146055221558,6.507893323898315
85,9.242980003356934,9.467144250869751,6.805838584899902,6.395704030990601,6.803260564804077,6.344489812850952,6.809481620788574,6.687349319458008,6.701268196105957,6.650264501571655,6.625654935836792,6.726733446121216,6.476277828216553,6.354731321334839,6.009889602661133,6.649320602416992,6.758386135101318
86,9.086177110671997,9.251270294189453,6.670886754989624,6.331546068191528,6.52583909034729,6.15590238571167,6.702210903167725,6.55410361289978,6.534884929656982,6.618834972381592,6.618720293045044,6.567013502120972,6.212551593780518,6.130048036575317,6.008754730224609,6.465883016586304,6.5033118724823
87,9.857499122619629,11.494171380996704,7.432441473007202,6.854811668395996,7.11643123626709,6.747989892959595,7.355323076248169,7.102687835693359,7.096846580505371,7.3614301681518555,7.156042575836182,7.353139162063599,6.815377950668335,6.7311999797821045,6.613213062286377,7.046548843383789,7.07643723487854
88,9.222769021987915,9.086374282836914,6.6183435916900635,6.3644373416900635,6.5690765380859375,6.211408376693726,6.641475439071655,6.583114385604858,6.5585854053497314,6.709674119949341,6.574793338775635,6.636118650436401,6.2537126541137695,6.178930282592773,5.977948427200317,6.498422145843506,6.599944114685059
89,9.39894700050354,9.483684539794922,6.524322271347046,6.464104413986206,6.423672199249268,6.390392541885376,6.608909606933594,6.730294227600098,6.6143505573272705,6.597063064575195,6.529433250427246,6.617034435272217,6.34052586555481,6.033381223678589,6.077713489532471,6.588480710983276,6.423666954040527
90,9.124599695205688,8.979906797409058,6.564922571182251,6.3495988845825195,6.525031566619873,6.184535026550293,6.657571315765381,6.566324949264526,6.542234897613525,6.546743869781494,6.531621217727661,6.505467891693115,6.24760103225708,6.133049964904785,5.947639226913452,6.50188684463501,6.4983580112457275
91,9.152786493301392,9.568235158920288,6.743366241455078,6.328527212142944,6.675841569900513,6.170573949813843,6.770100116729736,6.6684653759002686,6.681161880493164,6.662738084793091,6.670393943786621,6.675941467285156,6.247056484222412,6.049698352813721,5.9324071407318115,6.462044954299927,6.623003959655762
92,9.189759969711304,11.283935070037842,6.49910044670105,6.235679864883423,6.43825101852417,6.048441648483276,6.637701034545898,6.585638046264648,6.6241538524627686,6.463561534881592,6.482068061828613,6.570734262466431,6.184136390686035,6.03514838218689,5.850308179855347,6.377097845077515,6.4586920738220215
93,10.569515705108643,10.955101251602173,7.740835189819336,7.009785175323486,7.659249782562256,7.0942277908325195,7.769052743911743,7.6735756397247314,7.632652044296265,7.669671535491943,7.619720697402954,7.624048471450806,7.31454873085022,7.149459600448608,6.8452677726745605,7.124825477600098,7.6069135665893555
94,9.590384244918823,9.604600429534912,6.735374450683594,6.4879395961761475,6.757074356079102,6.447510242462158,6.6585142612457275,6.785009384155273,6.705130100250244,6.984318733215332,6.787667512893677,6.856051921844482,6.26494836807251,6.326138496398926,6.073594093322754,6.61542534828186,6.796519041061401
95,9.917039394378662,9.695484161376953,7.1655519008636475,6.568956136703491,7.022278070449829,6.356251239776611,6.93873929977417,6.849730968475342,6.868527173995972,6.985104084014893,6.955411195755005,6.789645671844482,6.691772937774658,6.593703985214233,6.557051181793213,7.065370321273804,6.942882537841797
96,9.108758687973022,9.598976373672485,6.74551796913147,6.268184661865234,6.667354583740234,6.104267120361328,6.772954940795898,6.6593170166015625,6.749579429626465,6.6638853549957275,6.640455007553101,6.653611898422241,6.186115264892578,6.0411787033081055,5.897121429443359,6.412375211715698,6.598097085952759
