Iteration,Sim_0,Sim_1,Sim_2
149,[650.0],[892.0],[1587.0]
150,[1158.0],[828.0],[79.0]
151,[220.0],[1588.0],[930.0]
152,[1429.0],[725.0],[1510.0]
153,[543.0],[47.0],[776.0]
154,[365.0],[1226.0],[1165.0]
155,[1036.0],[325.0],[1490.0]
156,[1165.0],[185.0],[130.0]
157,[659.0],[463.0],[483.0]
158,[1228.0],[21.0],[1167.0]
159,[615.0],[64.0],[1156.0]
160,[1438.0],[39.0],[1004.0]
161,[1063.0],[756.0],[1019.0]
162,[95.0],[906.0],[1147.0]
163,[850.0],[31.0],[801.0]
164,[1591.0],[266.0],[1290.0]
165,[756.0],[483.0],[1403.0]
166,[1486.0],[279.0],[660.0]
167,[1233.0],[448.0],[108.0]
168,[35.0],[1093.0],[639.0]
169,[1557.0],[1086.0],[210.0]
170,[982.0],[794.0],[1069.0]
171,[523.0],[175.0],[1257.0]
172,[1255.0],[609.0],[177.0]
173,[1172.0],[220.0],[1128.0]
174,[777.0],[316.0],[444.0]
175,[1241.0],[69.0],[579.0]
176,[435.0],[191.0],[371.0]
177,[463.0],[518.0],[294.0]
178,[610.0],[348.0],[456.0]
179,[611.0],[1072.0],[872.0]
180,[541.0],[665.0],[558.0]
181,[596.0],[239.0],[877.0]
182,[394.0],[1593.0],[890.0]
183,[1403.0],[1554.0],[780.0]
184,[1484.0],[568.0],[683.0]
185,[555.0],[850.0],[607.0]
186,[1432.0],[232.0],[1295.0]
187,[336.0],[274.0],[875.0]
188,[243.0],[647.0],[1331.0]
189,[274.0],[534.0],[1226.0]
190,[333.0],[354.0],[261.0]
191,[24.0],[1526.0],[902.0]
192,[1389.0],[1165.0],[1429.0]
193,[1506.0],[637.0],[647.0]
194,[1480.0],[1464.0],[1106.0]
195,[57.0],[1393.0],[657.0]
196,[1028.0],[1403.0],[908.0]
197,[1431.0],[9.0],[717.0]
198,[109.0],[729.0],[1256.0]
199,[114.0],[658.0],[361.0]
200,[1290.0],[969.0],[1307.0]
201,[1370.0],[340.0],[1077.0]
202,[155.0],[566.0],[170.0]
203,[292.0],[841.0],[1033.0]
204,[1119.0],[922.0],[15.0]
205,[785.0],[1107.0],[634.0]
206,[974.0],[26.0],[685.0]
207,[1257.0],[109.0],[279.0]
208,[1552.0],[576.0],[1134.0]
209,[67.0],[262.0],[27.0]
210,[691.0],[505.0],[327.0]
211,[456.0],[539.0],[426.0]
212,[1545.0],[1085.0],[1342.0]
213,[1539.0],[682.0],[690.0]
214,[901.0],[1078.0],[1312.0]
215,[362.0],[85.0],[830.0]
216,[1287.0],[668.0],[655.0]
217,[546.0],[56.0],[904.0]
218,[121.0],[1228.0],[1555.0]
219,[509.0],[160.0],[595.0]
220,[477.0],[36.0],[796.0]
221,[1378.0],[1140.0],[895.0]
222,[335.0],[17.0],[369.0]
223,[245.0],[1046.0],[817.0]
224,[93.0],[1288.0],[564.0]
225,[887.0],[541.0],[303.0]
226,[47.0],[1597.0],[185.0]
227,[897.0],[256.0],[148.0]
228,[1542.0],[365.0],[1470.0]
229,[392.0],[1358.0],[929.0]
230,[1041.0],[433.0],[1026.0]
231,[679.0],[1061.0],[1043.0]
232,[468.0],[679.0],[953.0]
233,[717.0],[1002.0],[1532.0]
234,[1143.0],[481.0],[266.0]
235,[490.0],[833.0],[836.0]
236,[1024.0],[610.0],[1007.0]
237,[999.0],[1262.0],[541.0]
238,[479.0],[832.0],[1420.0]
239,[930.0],[940.0],[47.0]
240,[1448.0],[556.0],[1588.0]
241,[885.0],[479.0],[1217.0]
242,[1554.0],[1005.0],[262.0]
243,[1470.0],[1514.0],[434.0]
244,[566.0],[475.0],[554.0]
245,[947.0],[1313.0],[309.0]
246,[1256.0],[997.0],[320.0]
247,[508.0],[336.0],[555.0]
248,[1525.0],[1355.0],[790.0]
249,[377.0],[1109.0],[1390.0]
250,[941.0],[944.0],[1190.0]
251,[1010.0],[329.0],[292.0]
252,[372.0],[253.0],[446.0]
253,[224.0],[1311.0],[359.0]
254,[1006.0],[1094.0],[942.0]
255,[1482.0],[1467.0],[340.0]
256,[518.0],[538.0],[129.0]
257,[790.0],[717.0],[1431.0]
258,[755.0],[1591.0],[1377.0]
259,[1046.0],[331.0],[785.0]
260,[660.0],[511.0],[1188.0]
261,[284.0],[497.0],[335.0]
262,[1288.0],[808.0],[1536.0]
263,[1342.0],[804.0],[1024.0]
264,[828.0],[657.0],[125.0]
265,[1261.0],[929.0],[191.0]
266,[1007.0],[947.0],[249.0]
267,[623.0],[338.0],[623.0]
268,[1008.0],[1008.0],[482.0]
269,[1134.0],[260.0],[20.0]
270,[266.0],[375.0],[1469.0]
271,[817.0],[1190.0],[576.0]
272,[969.0],[245.0],[1029.0]
273,[469.0],[125.0],[132.0]
274,[1584.0],[1200.0],[329.0]
275,[263.0],[1506.0],[267.0]
276,[1320.0],[1590.0],[782.0]
277,[902.0],[1392.0],[1468.0]
278,[448.0],[1026.0],[1378.0]
279,[884.0],[1377.0],[488.0]
280,[787.0],[1484.0],[988.0]
281,[329.0],[1557.0],[24.0]
282,[780.0],[690.0],[1064.0]
283,[597.0],[1255.0],[1362.0]
284,[129.0],[684.0],[703.0]
285,[1122.0],[1566.0],[463.0]
286,[74.0],[902.0],[1557.0]
287,[154.0],[1536.0],[969.0]
288,[340.0],[1331.0],[1287.0]
289,[1286.0],[1583.0],[808.0]
290,[157.0],[934.0],[1245.0]
291,[724.0],[35.0],[1491.0]
292,[880.0],[689.0],[631.0]
293,[788.0],[362.0],[1391.0]
294,[338.0],[618.0],[375.0]
295,[239.0],[968.0],[1289.0]
296,[478.0],[1003.0],[1473.0]
297,[484.0],[1088.0],[493.0]
298,[783.0],[1162.0],[1554.0]
299,[892.0],[1223.0],[774.0]
300,[640.0],[1087.0],[1020.0]
301,[486.0],[554.0],[804.0]
302,[1313.0],[995.0],[1546.0]
303,[856.0],[344.0],[878.0]
304,[1393.0],[836.0],[1518.0]
305,[748.0],[114.0],[707.0]
306,[1198.0],[844.0],[1577.0]
307,[599.0],[607.0],[293.0]
308,[162.0],[452.0],[1314.0]
309,[1478.0],[499.0],[274.0]
310,[1307.0],[1134.0],[537.0]
311,[1096.0],[1082.0],[1255.0]
312,[690.0],[81.0],[1455.0]
313,[1405.0],[1389.0],[1023.0]
314,[656.0],[676.0],[1003.0]
315,[270.0],[121.0],[35.0]
316,[1583.0],[1083.0],[722.0]
317,[1173.0],[1197.0],[725.0]
318,[1441.0],[695.0],[756.0]
319,[403.0],[1439.0],[121.0]
320,[1174.0],[656.0],[676.0]
321,[528.0],[1095.0],[408.0]
322,[1087.0],[555.0],[67.0]
323,[21.0],[1398.0],[898.0]
324,[1083.0],[199.0],[906.0]
325,[685.0],[1282.0],[1594.0]
326,[116.0],[959.0],[1010.0]
327,[439.0],[740.0],[1113.0]
328,[836.0],[579.0],[840.0]
329,[1526.0],[932.0],[1172.0]
330,[186.0],[12.0],[828.0]
331,[1073.0],[1027.0],[131.0]
332,[433.0],[951.0],[409.0]
333,[1355.0],[458.0],[922.0]
334,[910.0],[1405.0],[1162.0]
335,[1546.0],[749.0],[1417.0]
336,[79.0],[1052.0],[996.0]
337,[390.0],[234.0],[490.0]
338,[1463.0],[745.0],[636.0]
339,[12.0],[277.0],[1143.0]
340,[1597.0],[943.0],[475.0]
341,[309.0],[896.0],[669.0]
342,[1147.0],[530.0],[1542.0]
343,[839.0],[507.0],[546.0]
344,[915.0],[1442.0],[934.0]
345,[664.0],[326.0],[1087.0]
346,[841.0],[885.0],[224.0]
347,[773.0],[172.0],[11.0]
348,[304.0],[798.0],[1357.0]
349,[1069.0],[1251.0],[862.0]
350,[176.0],[25.0],[1266.0]
351,[906.0],[1411.0],[799.0]
352,[426.0],[100.0],[233.0]
353,[722.0],[1594.0],[26.0]
354,[417.0],[1552.0],[1051.0]
355,[1019.0],[1563.0],[36.0]
356,[658.0],[196.0],[824.0]
357,[798.0],[1193.0],[1304.0]
358,[896.0],[1104.0],[316.0]
359,[1254.0],[1421.0],[162.0]
360,[1469.0],[573.0],[1122.0]
361,[1004.0],[229.0],[1369.0]
362,[1027.0],[508.0],[1262.0]
363,[1578.0],[170.0],[939.0]
364,[900.0],[1019.0],[275.0]
365,[681.0],[1342.0],[1281.0]
366,[3.0],[904.0],[128.0]
367,[830.0],[540.0],[1415.0]
368,[683.0],[254.0],[229.0]
369,[1491.0],[971.0],[140.0]
370,[1487.0],[233.0],[1405.0]
371,[1212.0],[251.0],[110.0]
372,[1520.0],[1040.0],[1335.0]
373,[1247.0],[1236.0],[599.0]
374,[1033.0],[52.0],[892.0]
375,[689.0],[1357.0],[351.0]
376,[76.0],[1127.0],[175.0]
377,[1245.0],[990.0],[430.0]
378,[1460.0],[926.0],[376.0]
379,[36.0],[878.0],[1404.0]
380,[1016.0],[1420.0],[423.0]
381,[904.0],[1589.0],[374.0]
382,[631.0],[887.0],[1022.0]
383,[942.0],[319.0],[468.0]
384,[1088.0],[782.0],[1267.0]
385,[943.0],[293.0],[1094.0]
386,[462.0],[110.0],[21.0]
387,[1357.0],[1214.0],[562.0]
388,[1068.0],[631.0],[665.0]
389,[1532.0],[148.0],[1041.0]
390,[1070.0],[998.0],[12.0]
391,[1593.0],[542.0],[943.0]
392,[172.0],[213.0],[133.0]
393,[208.0],[1067.0],[528.0]
394,[745.0],[1068.0],[87.0]
395,[110.0],[1512.0],[748.0]
396,[164.0],[1320.0],[970.0]
397,[1104.0],[7.0],[745.0]
398,[749.0],[176.0],[1462.0]
399,[844.0],[393.0],[439.0]
400,[168.0],[76.0],[749.0]
401,[48.0],[168.0],[959.0]
402,[1089.0],[718.0],[1133.0]
403,[840.0],[915.0],[839.0]
404,[423.0],[1354.0],[1046.0]
405,[1471.0],[1145.0],[253.0]
406,[316.0],[359.0],[1545.0]
407,[430.0],[851.0],[1506.0]
408,[903.0],[570.0],[302.0]
409,[1442.0],[1241.0],[574.0]
410,[25.0],[662.0],[362.0]
411,[1040.0],[252.0],[16.0]
412,[60.0],[762.0],[968.0]
413,[1311.0],[1404.0],[220.0]
414,[348.0],[398.0],[509.0]
415,[747.0],[646.0],[680.0]
416,[504.0],[1229.0],[1173.0]
417,[1074.0],[513.0],[800.0]
418,[1510.0],[1523.0],[1274.0]
419,[1412.0],[1525.0],[1174.0]
420,[488.0],[459.0],[208.0]
421,[1135.0],[371.0],[1294.0]
422,[1082.0],[1245.0],[995.0]
423,[1436.0],[131.0],[163.0]
424,[1140.0],[871.0],[100.0]
425,[851.0],[1463.0],[503.0]
426,[302.0],[586.0],[1478.0]
427,[1085.0],[655.0],[1242.0]
428,[1229.0],[430.0],[506.0]
429,[1304.0],[374.0],[425.0]
430,[293.0],[1051.0],[1292.0]
431,[51.0],[423.0],[202.0]
432,[453.0],[1264.0],[1264.0]
433,[592.0],[1125.0],[1083.0]
434,[503.0],[1418.0],[1393.0]
435,[530.0],[663.0],[84.0]
436,[1509.0],[810.0],[551.0]
437,[951.0],[1584.0],[251.0]
438,[907.0],[767.0],[516.0]
439,[525.0],[1070.0],[1582.0]
440,[1473.0],[504.0],[1385.0]
441,[977.0],[903.0],[539.0]
442,[1587.0],[1066.0],[397.0]
443,[937.0],[193.0],[1140.0]
444,[131.0],[1522.0],[1351.0]
445,[992.0],[1164.0],[992.0]
446,[636.0],[681.0],[1072.0]
447,[252.0],[1416.0],[1338.0]
448,[1529.0],[402.0],[1085.0]
449,[216.0],[913.0],[1421.0]
450,[1145.0],[163.0],[1308.0]
451,[932.0],[1515.0],[925.0]
452,[87.0],[1535.0],[345.0]
453,[1377.0],[188.0],[573.0]
454,[987.0],[352.0],[1311.0]
455,[1339.0],[93.0],[171.0]
456,[451.0],[516.0],[543.0]
457,[1428.0],[670.0],[1488.0]
458,[1439.0],[550.0],[172.0]
459,[874.0],[1142.0],[298.0]
460,[872.0],[1167.0],[319.0]
461,[101.0],[29.0],[1084.0]
462,[562.0],[1481.0],[1451.0]
463,[1050.0],[113.0],[1197.0]
464,[506.0],[824.0],[637.0]
465,[1037.0],[800.0],[533.0]
466,[1076.0],[222.0],[727.0]
467,[194.0],[840.0],[1053.0]
468,[1020.0],[1524.0],[1272.0]
469,[337.0],[830.0],[1586.0]
470,[869.0],[503.0],[433.0]
471,[84.0],[197.0],[520.0]
472,[1518.0],[410.0],[1360.0]
473,[824.0],[862.0],[149.0]
474,[134.0],[417.0],[1209.0]
475,[1022.0],[1414.0],[618.0]
476,[612.0],[809.0],[1593.0]
477,[516.0],[1312.0],[560.0]
478,[371.0],[803.0],[1529.0]
479,[1421.0],[1015.0],[174.0]
480,[960.0],[451.0],[1214.0]
481,[793.0],[962.0],[816.0]
482,[300.0],[1266.0],[31.0]
483,[50.0],[221.0],[1531.0]
484,[1258.0],[179.0],[822.0]
485,[1459.0],[937.0],[25.0]
486,[115.0],[1469.0],[252.0]
487,[1515.0],[781.0],[1014.0]
488,[251.0],[1210.0],[793.0]
489,[415.0],[1020.0],[415.0]
490,[1512.0],[1362.0],[196.0]
491,[65.0],[1033.0],[1340.0]
492,[367.0],[298.0],[710.0]
493,[585.0],[1135.0],[168.0]
494,[100.0],[1473.0],[1486.0]
495,[532.0],[521.0],[973.0]
496,[1360.0],[563.0],[838.0]
497,[218.0],[216.0],[1406.0]
498,[1274.0],[1291.0],[1151.0]
499,[359.0],[1022.0],[1076.0]
500,[1188.0],[1024.0],[285.0]
501,[692.0],[1533.0],[967.0]
502,[1281.0],[526.0],[747.0]
503,[898.0],[1365.0],[825.0]
504,[1151.0],[1089.0],[924.0]
505,[816.0],[337.0],[1548.0]
506,[786.0],[603.0],[1339.0]
507,[465.0],[265.0],[107.0]
508,[1524.0],[1076.0],[96.0]
509,[988.0],[601.0],[896.0]
510,[1543.0],[1598.0],[856.0]
511,[667.0],[838.0],[936.0]
512,[550.0],[218.0],[869.0]
513,[762.0],[206.0],[1376.0]
514,[7.0],[243.0],[1251.0]
515,[1420.0],[1279.0],[619.0]
516,[925.0],[814.0],[363.0]
517,[40.0],[1509.0],[212.0]
518,[324.0],[493.0],[667.0]
519,[318.0],[755.0],[1269.0]
520,[345.0],[1510.0],[778.0]
521,[809.0],[1532.0],[1066.0]
522,[422.0],[152.0],[1522.0]
523,[222.0],[341.0],[1095.0]
524,[213.0],[1013.0],[337.0]
525,[1544.0],[635.0],[1460.0]
526,[1149.0],[150.0],[1125.0]
527,[1392.0],[388.0],[1047.0]
528,[1216.0],[1054.0],[1344.0]
529,[341.0],[874.0],[1350.0]
530,[1053.0],[933.0],[92.0]
531,[355.0],[704.0],[1319.0]
532,[203.0],[411.0],[1063.0]
533,[825.0],[1029.0],[1359.0]
534,[283.0],[318.0],[326.0]
535,[838.0],[1396.0],[1161.0]
536,[601.0],[581.0],[228.0]
537,[858.0],[1246.0],[18.0]
538,[935.0],[963.0],[244.0]
539,[603.0],[385.0],[410.0]
540,[586.0],[1037.0],[575.0]
541,[1164.0],[1025.0],[60.0]
542,[1115.0],[1531.0],[913.0]
543,[1012.0],[415.0],[1441.0]
544,[349.0],[935.0],[803.0]
545,[305.0],[1053.0],[1354.0]
546,[373.0],[1544.0],[698.0]
547,[180.0],[778.0],[646.0]
548,[385.0],[1023.0],[1104.0]
549,[1243.0],[367.0],[474.0]
550,[962.0],[1360.0],[983.0]
551,[823.0],[825.0],[1433.0]
552,[1582.0],[551.0],[1302.0]
553,[428.0],[1488.0],[1509.0]
554,[1446.0],[898.0],[427.0]
555,[1481.0],[1452.0],[401.0]
556,[1279.0],[588.0],[388.0]
557,[1365.0],[1447.0],[51.0]
558,[814.0],[355.0],[358.0]
559,[912.0],[1280.0],[223.0]
560,[149.0],[62.0],[786.0]
561,[800.0],[867.0],[586.0]
562,[588.0],[1195.0],[762.0]
563,[1066.0],[59.0],[385.0]
564,[1445.0],[1445.0],[1452.0]
565,[137.0],[50.0],[1225.0]
566,[1345.0],[785.0],[1211.0]
567,[514.0],[132.0],[1045.0]
568,[77.0],[386.0],[7.0]
569,[1564.0],[1268.0],[563.0]
570,[678.0],[834.0],[1.0]
571,[873.0],[642.0],[962.0]
572,[727.0],[370.0],[1070.0]
573,[434.0],[565.0],[1152.0]
574,[37.0],[1155.0],[622.0]
575,[97.0],[1474.0],[581.0]
576,[1000.0],[1216.0],[1445.0]
577,[744.0],[747.0],[341.0]
578,[29.0],[58.0],[218.0]
579,[1142.0],[1460.0],[373.0]
580,[421.0],[873.0],[531.0]
581,[637.0],[961.0],[948.0]
582,[1461.0],[1064.0],[754.0]
583,[343.0],[816.0],[997.0]
584,[411.0],[1273.0],[48.0]
585,[90.0],[775.0],[1363.0]
586,[1414.0],[1549.0],[1498.0]
587,[1340.0],[598.0],[333.0]
588,[1215.0],[61.0],[514.0]
589,[1528.0],[384.0],[966.0]
590,[285.0],[66.0],[330.0]
591,[1271.0],[1471.0],[1396.0]
592,[778.0],[654.0],[1149.0]
593,[58.0],[886.0],[552.0]
594,[1246.0],[1168.0],[1494.0]
595,[153.0],[1219.0],[386.0]
596,[62.0],[1477.0],[1535.0]
597,[1214.0],[1271.0],[214.0]
598,[327.0],[920.0],[844.0]
599,[174.0],[1349.0],[933.0]
600,[313.0],[958.0],[638.0]
601,[661.0],[976.0],[709.0]
602,[622.0],[1567.0],[193.0]
603,[973.0],[754.0],[928.0]
604,[1555.0],[966.0],[1013.0]
605,[931.0],[1562.0],[478.0]
606,[1522.0],[1450.0],[1011.0]
607,[531.0],[1440.0],[1126.0]
608,[598.0],[97.0],[29.0]
609,[834.0],[489.0],[593.0]
610,[1395.0],[1449.0],[428.0]
611,[493.0],[305.0],[850.0]
612,[1549.0],[1582.0],[858.0]
613,[1580.0],[1099.0],[53.0]
614,[485.0],[310.0],[1418.0]
615,[321.0],[1492.0],[447.0]
616,[352.0],[445.0],[1150.0]
617,[225.0],[486.0],[59.0]
618,[843.0],[363.0],[1239.0]
619,[628.0],[1121.0],[384.0]
620,[248.0],[1339.0],[1444.0]
621,[461.0],[1543.0],[523.0]
622,[1025.0],[457.0],[565.0]
623,[193.0],[174.0],[62.0]
624,[466.0],[1489.0],[692.0]
625,[1335.0],[77.0],[661.0]
626,[1232.0],[1338.0],[783.0]
627,[958.0],[441.0],[90.0]
628,[720.0],[1568.0],[1543.0]
629,[886.0],[728.0],[1430.0]
630,[374.0],[1516.0],[1271.0]
631,[857.0],[1479.0],[920.0]
632,[1447.0],[1587.0],[91.0]
633,[1180.0],[296.0],[826.0]
634,[1449.0],[23.0],[644.0]
635,[1567.0],[950.0],[1567.0]
636,[922.0],[18.0],[1541.0]
637,[909.0],[1555.0],[857.0]
638,[1562.0],[1337.0],[1229.0]
639,[445.0],[346.0],[1449.0]
640,[1541.0],[1505.0],[654.0]
641,[331.0],[1232.0],[1511.0]
642,[1317.0],[412.0],[346.0]
643,[1451.0],[476.0],[1549.0]
644,[388.0],[1340.0],[8.0]
645,[1363.0],[1055.0],[771.0]
646,[716.0],[1324.0],[507.0]
647,[991.0],[1163.0],[222.0]
648,[61.0],[242.0],[1516.0]
649,[206.0],[1222.0],[50.0]
650,[822.0],[590.0],[886.0]
651,[1112.0],[313.0],[954.0]
652,[357.0],[1259.0],[718.0]
653,[949.0],[1188.0],[1425.0]
654,[1219.0],[1376.0],[1123.0]
655,[582.0],[1548.0],[179.0]
656,[1144.0],[225.0],[1144.0]
657,[1191.0],[842.0],[1058.0]
658,[287.0],[820.0],[203.0]
659,[91.0],[1341.0],[632.0]
660,[447.0],[1363.0],[206.0]
661,[1056.0],[130.0],[687.0]
662,[950.0],[1425.0],[847.0]
663,[346.0],[1541.0],[1260.0]
664,[513.0],[909.0],[445.0]
665,[1380.0],[564.0],[1519.0]
666,[771.0],[1180.0],[1182.0]
667,[920.0],[1433.0],[994.0]
668,[1202.0],[70.0],[176.0]
669,[296.0],[358.0],[1443.0]
670,[972.0],[205.0],[1497.0]
671,[952.0],[823.0],[310.0]
672,[294.0],[1224.0],[454.0]
673,[1141.0],[357.0],[1071.0]
674,[118.0],[965.0],[598.0]
675,[547.0],[1260.0],[866.0]
676,[282.0],[514.0],[1121.0]
677,[552.0],[322.0],[806.0]
678,[1129.0],[1297.0],[242.0]
679,[1108.0],[907.0],[578.0]
680,[573.0],[847.0],[343.0]
681,[476.0],[687.0],[1132.0]
682,[474.0],[1381.0],[1440.0]
683,[389.0],[180.0],[1164.0]
684,[589.0],[752.0],[999.0]
685,[1489.0],[1576.0],[1450.0]
686,[23.0],[1150.0],[487.0]
687,[1105.0],[1353.0],[909.0]
688,[635.0],[1494.0],[628.0]
689,[1474.0],[137.0],[1250.0]
690,[244.0],[1039.0],[1461.0]
691,[734.0],[1461.0],[630.0]
692,[312.0],[106.0],[888.0]
693,[1433.0],[715.0],[420.0]
694,[495.0],[498.0],[752.0]
695,[630.0],[952.0],[1477.0]
696,[498.0],[1112.0],[1179.0]
697,[673.0],[1001.0],[328.0]
698,[209.0],[1202.0],[225.0]
699,[1160.0],[282.0],[635.0]
700,[527.0],[945.0],[1320.0]
701,[1163.0],[928.0],[194.0]
702,[715.0],[379.0],[1055.0]
703,[819.0],[1059.0],[513.0]
704,[179.0],[936.0],[1564.0]
705,[1502.0],[527.0],[569.0]
706,[460.0],[547.0],[321.0]
707,[521.0],[630.0],[1373.0]
708,[130.0],[973.0],[1112.0]
709,[1576.0],[1502.0],[972.0]
710,[590.0],[720.0],[152.0]
711,[663.0],[1272.0],[61.0]
712,[242.0],[713.0],[357.0]
713,[322.0],[897.0],[1562.0]
714,[55.0],[1161.0],[1364.0]
715,[470.0],[272.0],[1520.0]
716,[1280.0],[1295.0],[1563.0]
717,[1306.0],[1239.0],[192.0]
718,[431.0],[1428.0],[1216.0]
719,[104.0],[333.0],[1399.0]
720,[443.0],[431.0],[1422.0]
721,[416.0],[1160.0],[461.0]
722,[1249.0],[869.0],[485.0]
723,[1273.0],[1472.0],[1060.0]
724,[1239.0],[1306.0],[1222.0]
725,[197.0],[797.0],[935.0]
726,[1364.0],[1571.0],[458.0]
727,[877.0],[1497.0],[205.0]
728,[1430.0],[702.0],[592.0]
729,[613.0],[1077.0],[1224.0]
